250
9
Frame	CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8
50	187500	187500	-4128.88134765625	75.1689147949219	187500	187500	187500	187500
51	187500	187500	-4125.43896484375	75.2806777954102	187500	187500	187500	187500
52	187500	187500	-4128.07666015625	70.1397705078125	187500	187500	187500	187500
53	187500	187500	-4127.205078125	74.8783416748047	187500	187500	187500	187500
54	187500	187500	-4122.82373046875	77.9628829956055	187500	187500	187500	187500
55	187500	187500	-4118.48779296875	78.6334381103516	187500	187500	187500	187500
56	187500	187500	-4114.84423828125	83.3943557739258	187500	187500	187500	187500
57	187500	187500	-4120.1640625	81.7850341796875	187500	187500	187500	187500
58	187500	187500	-4129.126953125	81.136833190918	187500	187500	187500	187500
59	187500	187500	-4129.171875	78.8122482299805	187500	187500	187500	187500
60	187500	187500	-4130.49072265625	74.1183853149414	187500	187500	187500	187500
61	187500	187500	-4126.7578125	75.8841705322266	187500	187500	187500	187500
62	187500	187500	-4129.3955078125	73.0008010864258	187500	187500	187500	187500
63	187500	187500	-4132.0107421875	66.2505722045898	187500	187500	187500	187500
64	187500	187500	-4133.2177734375	69.0668869018555	187500	187500	187500	187500
65	187500	187500	-4136.43603515625	77.6499633789063	187500	187500	187500	187500
66	187500	187500	-4134.49169921875	81.3379974365234	187500	187500	187500	187500
67	187500	187500	-4130.91552734375	79.6169128417969	187500	187500	187500	187500
68	187500	187500	-4130.82568359375	74.0289764404297	187500	187500	187500	187500
69	187500	187500	-4128.7919921875	75.2806777954102	187500	187500	187500	187500
70	187500	187500	-4133.41845703125	70.7432708740234	187500	187500	187500	187500
71	187500	187500	-4140.75	64.9094696044922	187500	187500	187500	187500
72	187500	187500	-4142.404296875	61.757869720459	187500	187500	187500	187500
73	187500	187500	-4140.05712890625	62.6742897033691	187500	187500	187500	187500
74	187500	187500	-4138.984375	70.4973983764648	187500	187500	187500	187500
75	187500	187500	-4136.771484375	73.1349105834961	187500	187500	187500	187500
76	187500	187500	-4135.810546875	72.4196548461914	187500	187500	187500	187500
77	187500	187500	-4133.7763671875	70.4973983764648	187500	187500	187500	187500
78	187500	187500	-4125.1708984375	80.1310043334961	187500	187500	187500	187500
79	187500	187500	-4122.66748046875	89.6975479125977	187500	187500	187500	187500
80	187500	187500	-4140.1689453125	78.6781387329102	187500	187500	187500	187500
81	187500	187500	-4144.326171875	72.3302459716797	187500	187500	187500	187500
82	187500	187500	-4136.32421875	77.7170181274414	187500	187500	187500	187500
83	187500	187500	-4141.44287109375	78.387565612793	187500	187500	187500	187500
84	187500	187500	-4144.61669921875	74.6548233032227	187500	187500	187500	187500
85	187500	187500	-4145.24267578125	77.2923355102539	187500	187500	187500	187500
86	187500	187500	-4142.82861328125	76.3088531494141	187500	187500	187500	187500
87	187500	187500	-4141.9794921875	69.3574600219727	187500	187500	187500	187500
88	187500	187500	-4147.9248046875	66.4517364501953	187500	187500	187500	187500
89	187500	187500	-4148.193359375	66.6305465698242	187500	187500	187500	187500
90	187500	187500	-4146.0029296875	72.9560928344727	187500	187500	187500	187500
91	187500	187500	-4150.16015625	70.2068328857422	187500	187500	187500	187500
92	187500	187500	-4154.87646484375	66.4070358276367	187500	187500	187500	187500
93	187500	187500	-4154.9208984375	67.0105285644531	187500	187500	187500	187500
94	187500	187500	-4144.974609375	71.5479354858398	187500	187500	187500	187500
95	187500	187500	-4140.5263671875	72.1290817260742	187500	187500	187500	187500
96	187500	187500	-4144.30419921875	67.8598937988281	187500	187500	187500	187500
97	187500	187500	-4149.69091796875	62.4284210205078	187500	187500	187500	187500
98	187500	187500	-4154.83154296875	58.7403831481934	187500	187500	187500	187500
99	187500	187500	-4150.04833984375	65.46826171875	187500	187500	187500	187500
100	187500	187500	-4149.7353515625	67.0775833129883	187500	187500	187500	187500
101	187500	187500	-4156.306640625	62.4060707092285	187500	187500	187500	187500
102	187500	187500	-4154.22802734375	63.5460090637207	187500	187500	187500	187500
103	187500	187500	-4151.09912109375	63.791877746582	187500	187500	187500	187500
104	187500	187500	-4148.64013671875	63.2330856323242	187500	187500	187500	187500
105	187500	187500	-4145.08642578125	61.9366836547852	187500	187500	187500	187500
106	187500	187500	-4144.37109375	58.7180328369141	187500	187500	187500	187500
107	187500	187500	-4144.28173828125	58.2039413452148	187500	187500	187500	187500
108	187500	187500	-4143.83447265625	57.6227989196777	187500	187500	187500	187500
109	187500	187500	-4156.23974609375	50.202018737793	187500	187500	187500	187500
110	187500	187500	-4167.169921875	42.2000923156738	187500	187500	187500	187500
111	187500	187500	-4164.912109375	44.1670455932617	187500	187500	187500	187500
112	187500	187500	-4159.25732421875	50.202018737793	187500	187500	187500	187500
113	187500	187500	-4163.88427734375	44.4352684020996	187500	187500	187500	187500
114	187500	187500	-4163.302734375	40.9930992126465	187500	187500	187500	187500
115	187500	187500	-4160.88916015625	41.7754096984863	187500	187500	187500	187500
116	187500	187500	-4160.732421875	39.495532989502	187500	187500	187500	187500
117	187500	187500	-4157.89404296875	34.198169708252	187500	187500	187500	187500
118	187500	187500	-4159.1455078125	26.2856521606445	187500	187500	187500	187500
119	187500	187500	-4159.97265625	31.3594970703125	187500	187500	187500	187500
120	187500	187500	-4162.90087890625	35.7627906799316	187500	187500	187500	187500
121	187500	187500	-4168.46630859375	32.745304107666	187500	187500	187500	187500
122	187500	187500	-4170.5224609375	29.8842830657959	187500	187500	187500	187500
123	187500	187500	-4169.62841796875	28.6996402740479	187500	187500	187500	187500
124	187500	187500	-4167.3935546875	31.2477378845215	187500	187500	187500	187500
125	187500	187500	-4168.7568359375	32.4770851135254	187500	187500	187500	187500
126	187500	187500	-4173.49560546875	24.7880840301514	187500	187500	187500	187500
127	187500	187500	-4176.89306640625	18.8201694488525	187500	187500	187500	187500
128	187500	187500	-4174.23291015625	21.1223983764648	187500	187500	187500	187500
129	187500	187500	-4178.41259765625	19.4013137817383	187500	187500	187500	187500
130	187500	187500	-4183.576171875	13.1428260803223	187500	187500	187500	187500
131	187500	187500	-4184.5595703125	9.00775337219238	187500	187500	187500	187500
132	187500	187500	-4192.5166015625	1.98930525779724	187500	187500	187500	187500
133	187500	187500	-4205.65966796875	-9.58889865875244	187500	187500	187500	187500
134	187500	187500	-4222.46826171875	-16.227367401123	187500	187500	187500	187500
135	187500	187500	-4243.18798828125	-24.8327884674072	187500	187500	187500	187500
136	187500	187500	-4254.85595703125	-33.0135269165039	187500	187500	187500	187500
137	187500	187500	-4268.64697265625	-43.451789855957	187500	187500	187500	187500
138	187500	187500	-4291.22216796875	-61.1767234802246	187500	187500	187500	187500
139	187500	187500	-4303.73876953125	-73.2243118286133	187500	187500	187500	187500
140	187500	187500	-4312.21044921875	-75.7947616577148	187500	187500	187500	187500
141	187500	187500	-4325.55419921875	-87.5964889526367	187500	187500	187500	187500
142	187500	187500	-4339.41259765625	-101.275756835938	187500	187500	187500	187500
143	187500	187500	-4348.73291015625	-107.020149230957	187500	187500	187500	187500
144	187500	187500	-4354.208984375	-110.104690551758	187500	187500	187500	187500
145	187500	187500	-4351.16943359375	-110.037635803223	187500	187500	187500	187500
146	187500	187500	-4347.90625	-109.322380065918	187500	187500	187500	187500
147	187500	187500	-4334.18212890625	-102.907432556152	187500	187500	187500	187500
148	187500	187500	-4324.32470703125	-92.9832534790039	187500	187500	187500	187500
149	187500	187500	-4322.4248046875	-87.1718063354492	187500	187500	187500	187500
150	187500	187500	-4319.67578125	-87.6635437011719	187500	187500	187500	187500
151	187500	187500	-4310.109375	-87.0600433349609	187500	187500	187500	187500
152	187500	187500	-4307.7177734375	-82.4108810424805	187500	187500	187500	187500
153	187500	187500	-4309.81884765625	-78.9240112304688	187500	187500	187500	187500
154	187500	187500	-4305.68359375	-76.1300430297852	187500	187500	187500	187500
155	187500	187500	-4299.93896484375	-71.4808807373047	187500	187500	187500	187500
156	187500	187500	-4292.49609375	-65.8035354614258	187500	187500	187500	187500
157	187500	187500	-4285.36572265625	-59.5450477600098	187500	187500	187500	187500
158	187500	187500	-4279.107421875	-54.2253303527832	187500	187500	187500	187500
159	187500	187500	-4273.2734375	-51.2301979064941	187500	187500	187500	187500
160	187500	187500	-4273.4521484375	-53.3983192443848	187500	187500	187500	187500
161	187500	187500	-4270.18896484375	-50.8278656005859	187500	187500	187500	187500
162	187500	187500	-4262.79052734375	-47.4751052856445	187500	187500	187500	187500
163	187500	187500	-4263.4833984375	-51.9231033325195	187500	187500	187500	187500
164	187500	187500	-4264.44482421875	-53.5994834899902	187500	187500	187500	187500
165	187500	187500	-4255.951171875	-48.1009559631348	187500	187500	187500	187500
166	187500	187500	-4248.26171875	-44.3458595275879	187500	187500	187500	187500
167	187500	187500	-4241.265625	-38.4449996948242	187500	187500	187500	187500
168	187500	187500	-4239.76806640625	-36.1874732971191	187500	187500	187500	187500
169	187500	187500	-4245.69140625	-37.6403388977051	187500	187500	187500	187500
170	187500	187500	-4247.703125	-37.8415031433105	187500	187500	187500	187500
171	187500	187500	-4237.01904296875	-29.2137298583984	187500	187500	187500	187500
172	187500	187500	-4235.18603515625	-29.750171661377	187500	187500	187500	187500
173	187500	187500	-4232.34765625	-27.2244243621826	187500	187500	187500	187500
174	187500	187500	-4235.00732421875	-21.6588401794434	187500	187500	187500	187500
175	187500	187500	-4242.80810546875	-26.9785556793213	187500	187500	187500	187500
176	187500	187500	-4239.03076171875	-28.0067367553711	187500	187500	187500	187500
177	187500	187500	-4232.77197265625	-20.9882888793945	187500	187500	187500	187500
178	187500	187500	-4232.81689453125	-19.9601078033447	187500	187500	187500	187500
179	187500	187500	-4226.98291015625	-19.6248321533203	187500	187500	187500	187500
180	187500	187500	-4227.6982421875	-24.8551406860352	187500	187500	187500	187500
181	187500	187500	-4232.21337890625	-28.9231567382813	187500	187500	187500	187500
182	187500	187500	-4234.02392578125	-25.3021755218506	187500	187500	187500	187500
183	187500	187500	-4232.61572265625	-20.9212322235107	187500	187500	187500	187500
184	187500	187500	-4233.42041015625	-22.396448135376	187500	187500	187500	187500
185	187500	187500	-4230.6708984375	-21.8153018951416	187500	187500	187500	187500
186	187500	187500	-4228.99462890625	-21.6141376495361	187500	187500	187500	187500
187	187500	187500	-4231.9228515625	-23.8269596099854	187500	187500	187500	187500
188	187500	187500	-4231.2744140625	-21.9941158294678	187500	187500	187500	187500
189	187500	187500	-4229.7548828125	-16.1603107452393	187500	187500	187500	187500
190	187500	187500	-4228.65966796875	-13.6569156646729	187500	187500	187500	187500
191	187500	187500	-4229.01708984375	-11.9581832885742	187500	187500	187500	187500
192	187500	187500	-4230.73828125	-18.9542789459229	187500	187500	187500	187500
193	187500	187500	-4232.23583984375	-27.582052230835	187500	187500	187500	187500
194	187500	187500	-4229.732421875	-25.1233615875244	187500	187500	187500	187500
195	187500	187500	-4230.5595703125	-21.9494132995605	187500	187500	187500	187500
196	187500	187500	-4230.98388671875	-25.0563049316406	187500	187500	187500	187500
197	187500	187500	-4234.76171875	-29.6607646942139	187500	187500	187500	187500
198	187500	187500	-4229.732421875	-24.8551406860352	187500	187500	187500	187500
199	187500	187500	-4230.7158203125	-26.8444442749023	187500	187500	187500	187500
200	187500	187500	-4238.20361328125	-36.567455291748	187500	187500	187500	187500
201	187500	187500	-4235.9462890625	-38.0203170776367	187500	187500	187500	187500
202	187500	187500	-4237.46630859375	-37.193302154541	187500	187500	187500	187500
203	187500	187500	-4244.39501953125	-35.1145896911621	187500	187500	187500	187500
204	187500	187500	-4245.9375	-32.3876762390137	187500	187500	187500	187500
205	187500	187500	-4242.24951171875	-35.7851409912109	187500	187500	187500	187500
206	187500	187500	-4238.42724609375	-35.2039985656738	187500	187500	187500	187500
207	187500	187500	-4238.04736328125	-34.7793159484863	187500	187500	187500	187500
208	187500	187500	-4237.935546875	-35.0251846313477	187500	187500	187500	187500
209	187500	187500	-4237.82373046875	-39.1826095581055	187500	187500	187500	187500
210	187500	187500	-4234.00146484375	-35.1145896911621	187500	187500	187500	187500
211	187500	187500	-4233.21923828125	-32.2088623046875	187500	187500	187500	187500
212	187500	187500	-4231.45361328125	-29.7725238800049	187500	187500	187500	187500
213	187500	187500	-4234.5380859375	-33.9523010253906	187500	187500	187500	187500
214	187500	187500	-4236.5048828125	-41.753059387207	187500	187500	187500	187500
215	187500	187500	-4236.97412109375	-40.6354713439941	187500	187500	187500	187500
216	187500	187500	-4237.7119140625	-44.1893997192383	187500	187500	187500	187500
217	187500	187500	-4236.125	-46.6927947998047	187500	187500	187500	187500
218	187500	187500	-4242.2939453125	-49.0844306945801	187500	187500	187500	187500
219	187500	187500	-4239.65673828125	-39.3390693664551	187500	187500	187500	187500
220	187500	187500	-4240.103515625	-37.08154296875	187500	187500	187500	187500
221	187500	187500	-4241.42236328125	-39.5625877380371	187500	187500	187500	187500
222	187500	187500	-4239.36572265625	-36.232177734375	187500	187500	187500	187500
223	187500	187500	-4234.3369140625	-34.1534652709961	187500	187500	187500	187500
224	187500	187500	-4239.76806640625	-38.3555946350098	187500	187500	187500	187500
225	187500	187500	-4241.265625	-37.1262474060059	187500	187500	187500	187500
226	187500	187500	-4238.4716796875	-34.2875747680664	187500	187500	187500	187500
227	187500	187500	-4243.0986328125	-39.0261459350586	187500	187500	187500	187500
228	187500	187500	-4244.99853515625	-39.9649200439453	187500	187500	187500	187500
229	187500	187500	-4239.3212890625	-37.1485977172852	187500	187500	187500	187500
230	187500	187500	-4243.9033203125	-38.9367370605469	187500	187500	187500	187500
231	187500	187500	-4243.00927734375	-41.9765777587891	187500	187500	187500	187500
232	187500	187500	-4243.97021484375	-42.6694793701172	187500	187500	187500	187500
233	187500	187500	-4253.62646484375	-43.6306037902832	187500	187500	187500	187500
234	187500	187500	-4255.34765625	-49.0397262573242	187500	187500	187500	187500
235	187500	187500	-4254.498046875	-52.6830635070801	187500	187500	187500	187500
236	187500	187500	-4253.44775390625	-55.8793601989746	187500	187500	187500	187500
237	187500	187500	-4255.951171875	-55.8570098876953	187500	187500	187500	187500
238	187500	187500	-4258.5439453125	-63.7471733093262	187500	187500	187500	187500
239	187500	187500	-4255.0791015625	-62.4284210205078	187500	187500	187500	187500
240	187500	187500	-4249.3349609375	-55.2088088989258	187500	187500	187500	187500
241	187500	187500	-4247.59130859375	-45.7316703796387	187500	187500	187500	187500
242	187500	187500	-4253.76025390625	-50.7831649780273	187500	187500	187500	187500
243	187500	187500	-4259.77294921875	-58.8744964599609	187500	187500	187500	187500
244	187500	187500	-4253.6708984375	-59.9026756286621	187500	187500	187500	187500
245	187500	187500	-4254.65478515625	-56.7063751220703	187500	187500	187500	187500
246	187500	187500	-4249.0888671875	-53.2642059326172	187500	187500	187500	187500
247	187500	187500	-4252.17333984375	-58.1368865966797	187500	187500	187500	187500
248	187500	187500	-4251.9501953125	-56.7287292480469	187500	187500	187500	187500
249	187500	187500	-4248.64208984375	-53.6441879272461	187500	187500	187500	187500
250	187500	187500	-4252.6650390625	-55.8793601989746	187500	187500	187500	187500
251	187500	187500	-4259.16943359375	-62.0707931518555	187500	187500	187500	187500
252	187500	187500	-4265.0703125	-67.9716567993164	187500	187500	187500	187500
253	187500	187500	-4265.18212890625	-61.7131652832031	187500	187500	187500	187500
254	187500	187500	-4265.0927734375	-58.9415512084961	187500	187500	187500	187500
255	187500	187500	-4264.62353515625	-61.757869720459	187500	187500	187500	187500
256	187500	187500	-4263.05859375	-58.3157005310059	187500	187500	187500	187500
257	187500	187500	-4255.9287109375	-53.6441879272461	187500	187500	187500	187500
258	187500	187500	-4252.57568359375	-55.2982139587402	187500	187500	187500	187500
259	187500	187500	-4260.130859375	-61.1543731689453	187500	187500	187500	187500
260	187500	187500	-4266.43408203125	-62.8754577636719	187500	187500	187500	187500
261	187500	187500	-4270.79248046875	-62.4060707092285	187500	187500	187500	187500
262	187500	187500	-4270.43505859375	-60.9979095458984	187500	187500	187500	187500
263	187500	187500	-4268.087890625	-62.204906463623	187500	187500	187500	187500
264	187500	187500	-4265.5400390625	-62.6742897033691	187500	187500	187500	187500
265	187500	187500	-4263.7294921875	-58.5839233398438	187500	187500	187500	187500
266	187500	187500	-4264.80224609375	-53.308910369873	187500	187500	187500	187500
267	187500	187500	-4263.41650390625	-58.0251274108887	187500	187500	187500	187500
268	187500	187500	-4266.81396484375	-64.9765243530273	187500	187500	187500	187500
269	187500	187500	-4269.65234375	-66.5634918212891	187500	187500	187500	187500
270	187500	187500	-4267.75244140625	-65.3788528442383	187500	187500	187500	187500
271	187500	187500	-4267.2607421875	-62.8531036376953	187500	187500	187500	187500
272	187500	187500	-4270.39013671875	-59.835620880127	187500	187500	187500	187500
273	187500	187500	-4278.21337890625	-58.27099609375	187500	187500	187500	187500
274	187500	187500	-4275.4638671875	-59.1427154541016	187500	187500	187500	187500
275	187500	187500	-4273.4970703125	-63.4118995666504	187500	187500	187500	187500
276	187500	187500	-4272.80419921875	-65.8482360839844	187500	187500	187500	187500
277	187500	187500	-4275.35205078125	-66.8987731933594	187500	187500	187500	187500
278	187500	187500	-4279.0625	-60.3050079345703	187500	187500	187500	187500
279	187500	187500	-4277.4755859375	-58.3157005310059	187500	187500	187500	187500
280	187500	187500	-4271.55224609375	-61.8249244689941	187500	187500	187500	187500
281	187500	187500	-4273.2958984375	-67.3011016845703	187500	187500	187500	187500
282	187500	187500	-4279.509765625	-69.8268508911133	187500	187500	187500	187500
283	187500	187500	-4276.7158203125	-64.1718597412109	187500	187500	187500	187500
284	187500	187500	-4272.35693359375	-61.0426139831543	187500	187500	187500	187500
285	187500	187500	-4270.7255859375	-59.7909164428711	187500	187500	187500	187500
286	187500	187500	-4271.77587890625	-59.5226936340332	187500	187500	187500	187500
287	187500	187500	-4276.76025390625	-64.3506698608398	187500	187500	187500	187500
288	187500	187500	-4279.15185546875	-66.6082000732422	187500	187500	187500	187500
289	187500	187500	-4276.537109375	-66.8987731933594	187500	187500	187500	187500
290	187500	187500	-4279.04052734375	-69.9609603881836	187500	187500	187500	187500
291	187500	187500	-4277.69921875	-66.2058639526367	187500	187500	187500	187500
292	187500	187500	-4270.658203125	-60.8414497375488	187500	187500	187500	187500
293	187500	187500	-4267.08203125	-64.0600967407227	187500	187500	187500	187500
294	187500	187500	-4265.62939453125	-62.1825523376465	187500	187500	187500	187500
295	187500	187500	-4271.17236328125	-62.5848846435547	187500	187500	187500	187500
296	187500	187500	-4272.62548828125	-70.2962341308594	187500	187500	187500	187500
297	187500	187500	-4275.19580078125	-77.2476272583008	187500	187500	187500	187500
298	187500	187500	-4279.75537109375	-74.0736846923828	187500	187500	187500	187500
299	187500	187500	-4280.78369140625	-70.5868072509766	187500	187500	187500	187500
300	187500	187500	-4277.38623046875	-72.0620269775391	187500	187500	187500	187500
301	187500	187500	-4273.6982421875	-71.5255813598633	187500	187500	187500	187500
302	187500	187500	-4275.37451171875	-72.9337387084961	187500	187500	187500	187500
303	187500	187500	-4278.63818359375	-74.0736846923828	187500	187500	187500	187500
304	187500	187500	-4278.59326171875	-70.7209167480469	187500	187500	187500	187500
305	187500	187500	-4281.83447265625	-76.3088531494141	187500	187500	187500	187500
306	187500	187500	-4284.5390625	-78.6557922363281	187500	187500	187500	187500
307	187500	187500	-4286.4833984375	-78.2311019897461	187500	187500	187500	187500
308	187500	187500	-4286.4833984375	-77.2699813842773	187500	187500	187500	187500
309	187500	187500	-4287.9365234375	-79.3486938476563	187500	187500	187500	187500
310	187500	187500	-4285.2763671875	-76.1300430297852	187500	187500	187500	187500
311	187500	187500	-4283.17529296875	-70.2291793823242	187500	187500	187500	187500
312	187500	187500	-4283.77880859375	-70.0503692626953	187500	187500	187500	187500
313	187500	187500	-4289.6796875	-74.7442321777344	187500	187500	187500	187500
314	187500	187500	-4292.138671875	-76.8676528930664	187500	187500	187500	187500
315	187500	187500	-4290.43994140625	-73.3360748291016	187500	187500	187500	187500
316	187500	187500	-4286.1259765625	-71.4361724853516	187500	187500	187500	187500
317	187500	187500	-4293.0546875	-73.0008010864258	187500	187500	187500	187500
318	187500	187500	-4303.15771484375	-73.3360748291016	187500	187500	187500	187500
319	187500	187500	-4305.080078125	-70.7209167480469	187500	187500	187500	187500
320	187500	187500	-4298.93359375	-71.5032272338867	187500	187500	187500	187500
321	187500	187500	-4299.6708984375	-68.1504669189453	187500	187500	187500	187500
322	187500	187500	-4302.509765625	-70.7432708740234	187500	187500	187500	187500
323	187500	187500	-4302.19677734375	-73.0678558349609	187500	187500	187500	187500
324	187500	187500	-4301.16845703125	-73.0678558349609	187500	187500	187500	187500
325	187500	187500	-4302.2861328125	-80.4886322021484	187500	187500	187500	187500
326	187500	187500	-4303.11328125	-79.9745407104492	187500	187500	187500	187500
327	187500	187500	-4294.19482421875	-70.4973983764648	187500	187500	187500	187500
328	187500	187500	-4291.35595703125	-66.2729187011719	187500	187500	187500	187500
329	187500	187500	-4296.2734375	-65.7364807128906	187500	187500	187500	187500
330	187500	187500	-4295.2900390625	-62.6295890808105	187500	187500	187500	187500
331	187500	187500	-4291.62451171875	-58.6956825256348	187500	187500	187500	187500
332	187500	187500	-4295.2451171875	-60.5508766174316	187500	187500	187500	187500
333	187500	187500	-4306.8681640625	-69.3798141479492	187500	187500	187500	187500
334	187500	187500	-4305.97412109375	-75.235969543457	187500	187500	187500	187500
335	187500	187500	-4302.17431640625	-78.2087554931641	187500	187500	187500	187500
336	187500	187500	-4302.5322265625	-75.9288787841797	187500	187500	187500	187500
337	187500	187500	-4309.79638671875	-79.1698760986328	187500	187500	187500	187500
338	187500	187500	-4309.3271484375	-78.3205108642578	187500	187500	187500	187500
339	187500	187500	-4311.40576171875	-76.8452987670898	187500	187500	187500	187500
340	187500	187500	-4311.02587890625	-79.7957305908203	187500	187500	187500	187500
341	187500	187500	-4307.248046875	-75.5265426635742	187500	187500	187500	187500
342	187500	187500	-4303.40380859375	-73.7607574462891	187500	187500	187500	187500
343	187500	187500	-4310.064453125	-79.438102722168	187500	187500	187500	187500
344	187500	187500	-4307.091796875	-73.9172210693359	187500	187500	187500	187500
345	187500	187500	-4302.42041015625	-68.8880767822266	187500	187500	187500	187500
346	187500	187500	-4300.498046875	-72.2855453491211	187500	187500	187500	187500
347	187500	187500	-4301.66015625	-77.9405364990234	187500	187500	187500	187500
348	187500	187500	-4303.6943359375	-78.4546203613281	187500	187500	187500	187500
349	187500	187500	-4307.53857421875	-78.7004928588867	187500	187500	187500	187500
350	187500	187500	-4310.73486328125	-85.9424591064453	187500	187500	187500	187500
351	187500	187500	-4315.65234375	-92.4021148681641	187500	187500	187500	187500
352	187500	187500	-4314.13232421875	-89.7422561645508	187500	187500	187500	187500
353	187500	187500	-4308.74560546875	-89.5410919189453	187500	187500	187500	187500
354	187500	187500	-4310.55615234375	-100.716957092285	187500	187500	187500	187500
355	187500	187500	-4311.74072265625	-110.954055786133	187500	187500	187500	187500
356	187500	187500	-4310.064453125	-109.5458984375	187500	187500	187500	187500
357	187500	187500	-4311.919921875	-104.315589904785	187500	187500	187500	187500
358	187500	187500	-4314.7138671875	-107.668350219727	187500	187500	187500	187500
359	187500	187500	-4316.501953125	-110.059989929199	187500	187500	187500	187500
360	187500	187500	-4315.6298828125	-109.724716186523	187500	187500	187500	187500
361	187500	187500	-4316.94873046875	-113.166885375977	187500	187500	187500	187500
362	187500	187500	-4320.16748046875	-118.151321411133	187500	187500	187500	187500
363	187500	187500	-4326.78369140625	-129.304840087891	187500	187500	187500	187500
364	187500	187500	-4323.36376953125	-129.03662109375	187500	187500	187500	187500
365	187500	187500	-4319.60888671875	-125.30387878418	187500	187500	187500	187500
366	187500	187500	-4317.708984375	-128.142547607422	187500	187500	187500	187500
367	187500	187500	-4314.8701171875	-130.9365234375	187500	187500	187500	187500
368	187500	187500	-4319.630859375	-130.310668945313	187500	187500	187500	187500
369	187500	187500	-4325.0400390625	-128.343719482422	187500	187500	187500	187500
370	187500	187500	-4321.1064453125	-130.131851196289	187500	187500	187500	187500
371	187500	187500	-4323.34130859375	-134.848068237305	187500	187500	187500	187500
372	187500	187500	-4323.8330078125	-136.09977722168	187500	187500	187500	187500
373	187500	187500	-4321.28515625	-136.993835449219	187500	187500	187500	187500
