250
9
Frame	CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8
124	187500	187500	5501.501953125	-5592.33935546875	187500	187500	187500	187500
125	187500	187500	5498.484375	-5588.62890625	187500	187500	187500	187500
126	187500	187500	5504.98876953125	-5582.8173828125	187500	187500	187500	187500
127	187500	187500	5513.482421875	-5593.92626953125	187500	187500	187500	187500
128	187500	187500	5510.75537109375	-5610.53369140625	187500	187500	187500	187500
129	187500	187500	5500.00439453125	-5615.74169921875	187500	187500	187500	187500
130	187500	187500	5502.41845703125	-5605.236328125	187500	187500	187500	187500
131	187500	187500	5497.63525390625	-5622.2236328125	187500	187500	187500	187500
132	187500	187500	5487.30859375	-5650.90087890625	187500	187500	187500	187500
133	187500	187500	5470.05322265625	-5663.41796875	187500	187500	187500	187500
134	187500	187500	5466.76708984375	-5657.11474609375	187500	187500	187500	187500
135	187500	187500	5471.84130859375	-5660.2216796875	187500	187500	187500	187500
136	187500	187500	5472.24365234375	-5677.0302734375	187500	187500	187500	187500
137	187500	187500	5457.20068359375	-5687.89306640625	187500	187500	187500	187500
138	187500	187500	5455.8818359375	-5677.365234375	187500	187500	187500	187500
139	187500	187500	5467.482421875	-5669.4306640625	187500	187500	187500	187500
140	187500	187500	5455.4794921875	-5696.67724609375	187500	187500	187500	187500
141	187500	187500	5438.58154296875	-5712.45751953125	187500	187500	187500	187500
142	187500	187500	5434.62548828125	-5696.5654296875	187500	187500	187500	187500
143	187500	187500	5441.3310546875	-5682.1708984375	187500	187500	187500	187500
144	187500	187500	5443.96875	-5690.26220703125	187500	187500	187500	187500
145	187500	187500	5433.5751953125	-5700.4326171875	187500	187500	187500	187500
146	187500	187500	5422.287109375	-5689.12255859375	187500	187500	187500	187500
147	187500	187500	5425.79638671875	-5671.73291015625	187500	187500	187500	187500
148	187500	187500	5434.40185546875	-5673.1630859375	187500	187500	187500	187500
149	187500	187500	5430.9150390625	-5681.388671875	187500	187500	187500	187500
150	187500	187500	5419.06884765625	-5678.14794921875	187500	187500	187500	187500
151	187500	187500	5426.0869140625	-5660.95947265625	187500	187500	187500	187500
152	187500	187500	5436.86083984375	-5659.6630859375	187500	187500	187500	187500
153	187500	187500	5429.1044921875	-5677.8349609375	187500	187500	187500	187500
154	187500	187500	5424.298828125	-5672.51513671875	187500	187500	187500	187500
155	187500	187500	5429.66357421875	-5656.6455078125	187500	187500	187500	187500
156	187500	187500	5434.58056640625	-5662.8369140625	187500	187500	187500	187500
157	187500	187500	5423.740234375	-5689.85986328125	187500	187500	187500	187500
158	187500	187500	5399.7568359375	-5699.24755859375	187500	187500	187500	187500
159	187500	187500	5409.81494140625	-5670.95068359375	187500	187500	187500	187500
160	187500	187500	5434.44677734375	-5652.91259765625	187500	187500	187500	187500
161	187500	187500	5445.3544921875	-5660.51220703125	187500	187500	187500	187500
162	187500	187500	5440.25830078125	-5661.3837890625	187500	187500	187500	187500
163	187500	187500	5434.44677734375	-5646.87744140625	187500	187500	187500	187500
164	187500	187500	5436.63720703125	-5644.84375	187500	187500	187500	187500
165	187500	187500	5436.1455078125	-5660.10986328125	187500	187500	187500	187500
166	187500	187500	5437.3076171875	-5661.96533203125	187500	187500	187500	187500
167	187500	187500	5438.02294921875	-5647.10107421875	187500	187500	187500	187500
168	187500	187500	5441.2861328125	-5646.14013671875	187500	187500	187500	187500
169	187500	187500	5461.22412109375	-5650.56591796875	187500	187500	187500	187500
170	187500	187500	5459.99462890625	-5659.7744140625	187500	187500	187500	187500
171	187500	187500	5460.732421875	-5645.6708984375	187500	187500	187500	187500
172	187500	187500	5469.78466796875	-5632.1923828125	187500	187500	187500	187500
173	187500	187500	5474.9033203125	-5640.060546875	187500	187500	187500	187500
174	187500	187500	5468.44384765625	-5650.49853515625	187500	187500	187500	187500
175	187500	187500	5477.25048828125	-5631.7900390625	187500	187500	187500	187500
176	187500	187500	5507.1123046875	-5597.56982421875	187500	187500	187500	187500
177	187500	187500	5523.697265625	-5596.0048828125	187500	187500	187500	187500
178	187500	187500	5524.61376953125	-5604.38720703125	187500	187500	187500	187500
179	187500	187500	5520.34423828125	-5595.8037109375	187500	187500	187500	187500
180	187500	187500	5528.0556640625	-5568.93701171875	187500	187500	187500	187500
181	187500	187500	5543.36669921875	-5565.00341796875	187500	187500	187500	187500
182	187500	187500	5538.44921875	-5584.38232421875	187500	187500	187500	187500
183	187500	187500	5532.57080078125	-5580.671875	187500	187500	187500	187500
184	187500	187500	5544.17138671875	-5558.0966796875	187500	187500	187500	187500
185	187500	187500	5559.39306640625	-5552.1064453125	187500	187500	187500	187500
186	187500	187500	5559.34814453125	-5567.17138671875	187500	187500	187500	187500
187	187500	187500	5545.2890625	-5567.685546875	187500	187500	187500	187500
188	187500	187500	5548.41845703125	-5547.4794921875	187500	187500	187500	187500
189	187500	187500	5561.76220703125	-5541.13134765625	187500	187500	187500	187500
190	187500	187500	5562.94677734375	-5556.19677734375	187500	187500	187500	187500
191	187500	187500	5547.34521484375	-5571.6416015625	187500	187500	187500	187500
192	187500	187500	5545.75830078125	-5559.19189453125	187500	187500	187500	187500
193	187500	187500	5558.61083984375	-5544.2607421875	187500	187500	187500	187500
194	187500	187500	5560.17529296875	-5561.71728515625	187500	187500	187500	187500
195	187500	187500	5551.81591796875	-5579.93408203125	187500	187500	187500	187500
196	187500	187500	5549.669921875	-5571.12744140625	187500	187500	187500	187500
197	187500	187500	5569.51806640625	-5544.283203125	187500	187500	187500	187500
198	187500	187500	5572.17822265625	-5551.078125	187500	187500	187500	187500
199	187500	187500	5568.75830078125	-5566.232421875	187500	187500	187500	187500
200	187500	187500	5564.75732421875	-5554.296875	187500	187500	187500	187500
201	187500	187500	5576.40283203125	-5533.17431640625	187500	187500	187500	187500
202	187500	187500	5579.39794921875	-5539.14208984375	187500	187500	187500	187500
203	187500	187500	5573.6533203125	-5554.18505859375	187500	187500	187500	187500
204	187500	187500	5570.59130859375	-5547.8369140625	187500	187500	187500	187500
205	187500	187500	5577.76611328125	-5528.7265625	187500	187500	187500	187500
206	187500	187500	5589.34423828125	-5527.2509765625	187500	187500	187500	187500
207	187500	187500	5585.0751953125	-5544.0595703125	187500	187500	187500	187500
208	187500	187500	5580.0234375	-5540.662109375	187500	187500	187500	187500
209	187500	187500	5581.23046875	-5528.9052734375	187500	187500	187500	187500
210	187500	187500	5591.93701171875	-5521.77490234375	187500	187500	187500	187500
211	187500	187500	5598.93310546875	-5523.13818359375	187500	187500	187500	187500
212	187500	187500	5603.38134765625	-5516.455078125	187500	187500	187500	187500
213	187500	187500	5611.58447265625	-5490.23681640625	187500	187500	187500	187500
214	187500	187500	5620.837890625	-5484.2685546875	187500	187500	187500	187500
215	187500	187500	5620.97216796875	-5504.78759765625	187500	187500	187500	187500
216	187500	187500	5608.58935546875	-5506.17333984375	187500	187500	187500	187500
217	187500	187500	5608.58935546875	-5483.59814453125	187500	187500	187500	187500
218	187500	187500	5622.89404296875	-5463.1240234375	187500	187500	187500	187500
219	187500	187500	5619.16162109375	-5475.484375	187500	187500	187500	187500
220	187500	187500	5601.81640625	-5492.18115234375	187500	187500	187500	187500
221	187500	187500	5595.267578125	-5478.546875	187500	187500	187500	187500
222	187500	187500	5602.1962890625	-5458.720703125	187500	187500	187500	187500
223	187500	187500	5607.38232421875	-5466.96826171875	187500	187500	187500	187500
224	187500	187500	5593.61328125	-5482.77099609375	187500	187500	187500	187500
225	187500	187500	5572.55810546875	-5488.96240234375	187500	187500	187500	187500
226	187500	187500	5573.0498046875	-5482.9052734375	187500	187500	187500	187500
227	187500	187500	5580.470703125	-5491.9130859375	187500	187500	187500	187500
228	187500	187500	5581.76708984375	-5512.87890625	187500	187500	187500	187500
229	187500	187500	5568.0205078125	-5521.5068359375	187500	187500	187500	187500
230	187500	187500	5567.3056640625	-5514.15283203125	187500	187500	187500	187500
231	187500	187500	5574.63671875	-5520.61279296875	187500	187500	187500	187500
232	187500	187500	5578.34716796875	-5539.18701171875	187500	187500	187500	187500
233	187500	187500	5569.76416015625	-5547.0546875	187500	187500	187500	187500
234	187500	187500	5559.39306640625	-5541.66796875	187500	187500	187500	187500
235	187500	187500	5569.8984375	-5539.16455078125	187500	187500	187500	187500
236	187500	187500	5560.3095703125	-5566.232421875	187500	187500	187500	187500
237	187500	187500	5538.38232421875	-5592.36181640625	187500	187500	187500	187500
238	187500	187500	5525.14990234375	-5598.888671875	187500	187500	187500	187500
239	187500	187500	5520.59033203125	-5610.0419921875	187500	187500	187500	187500
240	187500	187500	5517.81884765625	-5632.0361328125	187500	187500	187500	187500
241	187500	187500	5504.921875	-5647.861328125	187500	187500	187500	187500
242	187500	187500	5495.64599609375	-5642.2734375	187500	187500	187500	187500
243	187500	187500	5493.79052734375	-5638.7861328125	187500	187500	187500	187500
244	187500	187500	5471.99755859375	-5661.74169921875	187500	187500	187500	187500
245	187500	187500	5453.3564453125	-5676.87353515625	187500	187500	187500	187500
246	187500	187500	5447.65673828125	-5665.54150390625	187500	187500	187500	187500
247	187500	187500	5442.18017578125	-5658.7685546875	187500	187500	187500	187500
248	187500	187500	5433.5751953125	-5674.86181640625	187500	187500	187500	187500
249	187500	187500	5415.20166015625	-5692.20703125	187500	187500	187500	187500
250	187500	187500	5401.65673828125	-5683.646484375	187500	187500	187500	187500
251	187500	187500	5403.22119140625	-5670.27978515625	187500	187500	187500	187500
252	187500	187500	5396.67236328125	-5688.34033203125	187500	187500	187500	187500
253	187500	187500	5383.328125	-5705.595703125	187500	187500	187500	187500
254	187500	187500	5379.23779296875	-5699.001953125	187500	187500	187500	187500
255	187500	187500	5381.71875	-5684.0263671875	187500	187500	187500	187500
256	187500	187500	5384.66943359375	-5688.72021484375	187500	187500	187500	187500
257	187500	187500	5386.05517578125	-5698.71142578125	187500	187500	187500	187500
258	187500	187500	5373.76171875	-5706.06494140625	187500	187500	187500	187500
259	187500	187500	5366.7880859375	-5698.06298828125	187500	187500	187500	187500
260	187500	187500	5371.59375	-5698.71142578125	187500	187500	187500	187500
261	187500	187500	5382.09912109375	-5707.7861328125	187500	187500	187500	187500
262	187500	187500	5375.326171875	-5714.04443359375	187500	187500	187500	187500
263	187500	187500	5376.48876953125	-5697.0126953125	187500	187500	187500	187500
264	187500	187500	5377.47216796875	-5689.79296875	187500	187500	187500	187500
265	187500	187500	5372.755859375	-5707.92041015625	187500	187500	187500	187500
266	187500	187500	5362.7421875	-5714	187500	187500	187500	187500
267	187500	187500	5366.43017578125	-5694.48681640625	187500	187500	187500	187500
268	187500	187500	5386.1220703125	-5678.013671875	187500	187500	187500	187500
269	187500	187500	5398.3935546875	-5682.86376953125	187500	187500	187500	187500
270	187500	187500	5398.52734375	-5687.89306640625	187500	187500	187500	187500
271	187500	187500	5404.65185546875	-5669.72119140625	187500	187500	187500	187500
272	187500	187500	5418.5322265625	-5648.48681640625	187500	187500	187500	187500
273	187500	187500	5414.978515625	-5660.4453125	187500	187500	187500	187500
274	187500	187500	5408.541015625	-5677.72314453125	187500	187500	187500	187500
275	187500	187500	5399.5556640625	-5672.51513671875	187500	187500	187500	187500
276	187500	187500	5396.314453125	-5661.31689453125	187500	187500	187500	187500
277	187500	187500	5410.150390625	-5650.11865234375	187500	187500	187500	187500
278	187500	187500	5408.40673828125	-5656.0419921875	187500	187500	187500	187500
279	187500	187500	5396.158203125	-5656.08642578125	187500	187500	187500	187500
280	187500	187500	5394.61572265625	-5640.26171875	187500	187500	187500	187500
281	187500	187500	5403.109375	-5637.53466796875	187500	187500	187500	187500
282	187500	187500	5415.44775390625	-5649.470703125	187500	187500	187500	187500
283	187500	187500	5414.5537109375	-5647.9951171875	187500	187500	187500	187500
284	187500	187500	5413.45849609375	-5629.75634765625	187500	187500	187500	187500
285	187500	187500	5428.2998046875	-5617.7978515625	187500	187500	187500	187500
286	187500	187500	5440.03466796875	-5617.6865234375	187500	187500	187500	187500
287	187500	187500	5443.43212890625	-5612.59033203125	187500	187500	187500	187500
288	187500	187500	5448.3046875	-5593.99365234375	187500	187500	187500	187500
289	187500	187500	5452.57373046875	-5589.2998046875	187500	187500	187500	187500
290	187500	187500	5438.06787109375	-5616.12158203125	187500	187500	187500	187500
291	187500	187500	5418.4873046875	-5635.43359375	187500	187500	187500	187500
292	187500	187500	5431.45166015625	-5612.0087890625	187500	187500	187500	187500
293	187500	187500	5464.46484375	-5572.78173828125	187500	187500	187500	187500
294	187500	187500	5473.0927734375	-5577.72119140625	187500	187500	187500	187500
295	187500	187500	5473.18212890625	-5591.4228515625	187500	187500	187500	187500
296	187500	187500	5479.03857421875	-5582.080078125	187500	187500	187500	187500
297	187500	187500	5483.37451171875	-5560.55517578125	187500	187500	187500	187500
298	187500	187500	5491.890625	-5556.17431640625	187500	187500	187500	187500
299	187500	187500	5487.97900390625	-5566.8359375	187500	187500	187500	187500
300	187500	187500	5476.7138671875	-5565.96435546875	187500	187500	187500	187500
301	187500	187500	5484.64892578125	-5546.65234375	187500	187500	187500	187500
302	187500	187500	5492.44921875	-5553.3134765625	187500	187500	187500	187500
303	187500	187500	5486.75	-5574.16748046875	187500	187500	187500	187500
304	187500	187500	5485.20751953125	-5567.5068359375	187500	187500	187500	187500
305	187500	187500	5493.65625	-5547.52392578125	187500	187500	187500	187500
306	187500	187500	5501.79248046875	-5546.00439453125	187500	187500	187500	187500
307	187500	187500	5495.9365234375	-5566.38916015625	187500	187500	187500	187500
308	187500	187500	5486.03466796875	-5571.708984375	187500	187500	187500	187500
309	187500	187500	5480.2900390625	-5560.9130859375	187500	187500	187500	187500
310	187500	187500	5491.734375	-5549.40185546875	187500	187500	187500	187500
311	187500	187500	5491.77880859375	-5562.36572265625	187500	187500	187500	187500
312	187500	187500	5484.17919921875	-5571.97705078125	187500	187500	187500	187500
313	187500	187500	5478.904296875	-5561.38232421875	187500	187500	187500	187500
314	187500	187500	5490.728515625	-5543.92529296875	187500	187500	187500	187500
315	187500	187500	5488.91796875	-5556.80029296875	187500	187500	187500	187500
316	187500	187500	5480.669921875	-5565.20458984375	187500	187500	187500	187500
317	187500	187500	5486.705078125	-5543.81396484375	187500	187500	187500	187500
318	187500	187500	5493.63427734375	-5533.8671875	187500	187500	187500	187500
319	187500	187500	5490.01318359375	-5551.74853515625	187500	187500	187500	187500
320	187500	187500	5479.4853515625	-5567.4619140625	187500	187500	187500	187500
321	187500	187500	5476.3115234375	-5557.80615234375	187500	187500	187500	187500
322	187500	187500	5487.2861328125	-5541.4892578125	187500	187500	187500	187500
323	187500	187500	5495.64599609375	-5550.0498046875	187500	187500	187500	187500
324	187500	187500	5480.87109375	-5572.4462890625	187500	187500	187500	187500
325	187500	187500	5469.98583984375	-5570.0322265625	187500	187500	187500	187500
326	187500	187500	5478.05517578125	-5551.52490234375	187500	187500	187500	187500
327	187500	187500	5477.02685546875	-5563.39404296875	187500	187500	187500	187500
328	187500	187500	5475.529296875	-5577.0283203125	187500	187500	187500	187500
329	187500	187500	5475.685546875	-5563.416015625	187500	187500	187500	187500
330	187500	187500	5474.5009765625	-5544.59619140625	187500	187500	187500	187500
331	187500	187500	5478.77001953125	-5542.40576171875	187500	187500	187500	187500
332	187500	187500	5470.947265625	-5566.18798828125	187500	187500	187500	187500
333	187500	187500	5450.115234375	-5582.4599609375	187500	187500	187500	187500
334	187500	187500	5448.61767578125	-5568.69140625	187500	187500	187500	187500
335	187500	187500	5457.24560546875	-5565.38330078125	187500	187500	187500	187500
336	187500	187500	5459.41357421875	-5577.34130859375	187500	187500	187500	187500
337	187500	187500	5447.142578125	-5589.8583984375	187500	187500	187500	187500
338	187500	187500	5449.712890625	-5575.32958984375	187500	187500	187500	187500
339	187500	187500	5477.16064453125	-5561.53857421875	187500	187500	187500	187500
340	187500	187500	5479.91015625	-5581.431640625	187500	187500	187500	187500
341	187500	187500	5462.7216796875	-5591.98193359375	187500	187500	187500	187500
342	187500	187500	5457.3125	-5579.91162109375	187500	187500	187500	187500
343	187500	187500	5457.06640625	-5575.84375	187500	187500	187500	187500
344	187500	187500	5460.37451171875	-5590.6630859375	187500	187500	187500	187500
345	187500	187500	5465.068359375	-5596.072265625	187500	187500	187500	187500
346	187500	187500	5469.1591796875	-5581.2978515625	187500	187500	187500	187500
347	187500	187500	5474.322265625	-5570.54638671875	187500	187500	187500	187500
348	187500	187500	5473.0703125	-5583.0185546875	187500	187500	187500	187500
349	187500	187500	5460.06201171875	-5607.650390625	187500	187500	187500	187500
350	187500	187500	5457.669921875	-5600.005859375	187500	187500	187500	187500
351	187500	187500	5461.939453125	-5582.4375	187500	187500	187500	187500
352	187500	187500	5464.39794921875	-5590.52880859375	187500	187500	187500	187500
353	187500	187500	5458.2734375	-5603.15771484375	187500	187500	187500	187500
354	187500	187500	5442.04638671875	-5605.0576171875	187500	187500	187500	187500
355	187500	187500	5436.5703125	-5602.50927734375	187500	187500	187500	187500
356	187500	187500	5440.6826171875	-5609.5947265625	187500	187500	187500	187500
357	187500	187500	5430.3115234375	-5636.93115234375	187500	187500	187500	187500
358	187500	187500	5411.759765625	-5651.70556640625	187500	187500	187500	187500
359	187500	187500	5410.1279296875	-5642.18359375	187500	187500	187500	187500
360	187500	187500	5420.767578125	-5633.77978515625	187500	187500	187500	187500
361	187500	187500	5416.498046875	-5651.72802734375	187500	187500	187500	187500
362	187500	187500	5404.00341796875	-5665.9658203125	187500	187500	187500	187500
363	187500	187500	5401.5224609375	-5653.13623046875	187500	187500	187500	187500
364	187500	187500	5401.47802734375	-5649.671875	187500	187500	187500	187500
365	187500	187500	5391.7099609375	-5674.6162109375	187500	187500	187500	187500
366	187500	187500	5385.9658203125	-5695.42578125	187500	187500	187500	187500
367	187500	187500	5388.46923828125	-5676.91845703125	187500	187500	187500	187500
368	187500	187500	5386.63623046875	-5664.49072265625	187500	187500	187500	187500
369	187500	187500	5377.27099609375	-5684.09326171875	187500	187500	187500	187500
370	187500	187500	5362.541015625	-5706.154296875	187500	187500	187500	187500
371	187500	187500	5358.07080078125	-5695.26904296875	187500	187500	187500	187500
372	187500	187500	5362.2060546875	-5680.1591796875	187500	187500	187500	187500
373	187500	187500	5364.10595703125	-5693.30224609375	187500	187500	187500	187500
374	187500	187500	5358.67431640625	-5710.73681640625	187500	187500	187500	187500
375	187500	187500	5347.09619140625	-5712.47998046875	187500	187500	187500	187500
376	187500	187500	5341.88818359375	-5707.67431640625	187500	187500	187500	187500
377	187500	187500	5349.0185546875	-5712.14453125	187500	187500	187500	187500
378	187500	187500	5336.3896484375	-5740.822265625	187500	187500	187500	187500
379	187500	187500	5332.07568359375	-5748.779296875	187500	187500	187500	187500
380	187500	187500	5347.5205078125	-5725.98046875	187500	187500	187500	187500
