250
9
Frame	CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8
126	187500	187500	-7498.7197265625	-7195.38427734375	187500	187500	187500	187500
127	187500	187500	-7503.63720703125	-7194.73583984375	187500	187500	187500	187500
128	187500	187500	-7506.63232421875	-7197.95458984375	187500	187500	187500	187500
129	187500	187500	-7502.81005859375	-7197.26171875	187500	187500	187500	187500
130	187500	187500	-7503.45849609375	-7198.58056640625	187500	187500	187500	187500
131	187500	187500	-7501.669921875	-7198.6923828125	187500	187500	187500	187500
132	187500	187500	-7504.5087890625	-7196.59130859375	187500	187500	187500	187500
133	187500	187500	-7494.02587890625	-7187.1142578125	187500	187500	187500	187500
134	187500	187500	-7495.85888671875	-7188.298828125	187500	187500	187500	187500
135	187500	187500	-7502.63134765625	-7197.26171875	187500	187500	187500	187500
136	187500	187500	-7507.16845703125	-7201.55322265625	187500	187500	187500	187500
137	187500	187500	-7504.5537109375	-7199.8544921875	187500	187500	187500	187500
138	187500	187500	-7505.291015625	-7199.2509765625	187500	187500	187500	187500
139	187500	187500	-7505.24658203125	-7196.16650390625	187500	187500	187500	187500
140	187500	187500	-7507.97314453125	-7199.0947265625	187500	187500	187500	187500
141	187500	187500	-7501.15625	-7197.93212890625	187500	187500	187500	187500
142	187500	187500	-7497.17724609375	-7191.830078125	187500	187500	187500	187500
143	187500	187500	-7496.5068359375	-7189.4609375	187500	187500	187500	187500
144	187500	187500	-7494.58447265625	-7187.71728515625	187500	187500	187500	187500
145	187500	187500	-7499.2783203125	-7193.39501953125	187500	187500	187500	187500
146	187500	187500	-7503.45849609375	-7194.55712890625	187500	187500	187500	187500
147	187500	187500	-7505.17919921875	-7187.80712890625	187500	187500	187500	187500
148	187500	187500	-7503.48046875	-7185.72802734375	187500	187500	187500	187500
149	187500	187500	-7504.41943359375	-7187.80712890625	187500	187500	187500	187500
150	187500	187500	-7500.97705078125	-7187.29296875	187500	187500	187500	187500
151	187500	187500	-7505.1572265625	-7190.2880859375	187500	187500	187500	187500
152	187500	187500	-7504.4638671875	-7188.99169921875	187500	187500	187500	187500
153	187500	187500	-7507.66015625	-7189.17041015625	187500	187500	187500	187500
154	187500	187500	-7495.76904296875	-7179.6708984375	187500	187500	187500	187500
155	187500	187500	-7493.109375	-7175.78173828125	187500	187500	187500	187500
156	187500	187500	-7497.62451171875	-7176.228515625	187500	187500	187500	187500
157	187500	187500	-7497.5126953125	-7174.93212890625	187500	187500	187500	187500
158	187500	187500	-7497.5126953125	-7175.22265625	187500	187500	187500	187500
159	187500	187500	-7506.25244140625	-7188.0302734375	187500	187500	187500	187500
160	187500	187500	-7511.9296875	-7190.60107421875	187500	187500	187500	187500
161	187500	187500	-7506.296875	-7186.39892578125	187500	187500	187500	187500
162	187500	187500	-7501.46875	-7186.5107421875	187500	187500	187500	187500
