250
9
Frame	CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8
42	187500	187500	-9149.462890625	-9023.421875	187500	187500	187500	187500
43	187500	187500	-9157.263671875	-9030.8203125	187500	187500	187500	187500
44	187500	187500	-9146.7138671875	-9016.6044921875	187500	187500	187500	187500
45	187500	187500	-9135.8505859375	-9005.1376953125	187500	187500	187500	187500
46	187500	187500	-9139.6279296875	-9014.97265625	187500	187500	187500	187500
47	187500	187500	-9150.7373046875	-9026.55078125	187500	187500	187500	187500
48	187500	187500	-9142.7578125	-9013.5419921875	187500	187500	187500	187500
49	187500	187500	-9135.068359375	-9000.9130859375	187500	187500	187500	187500
50	187500	187500	-9140.388671875	-9009.3623046875	187500	187500	187500	187500
51	187500	187500	-9146.087890625	-9018.4814453125	187500	187500	187500	187500
52	187500	187500	-9135.91796875	-9009.2724609375	187500	187500	187500	187500
53	187500	187500	-9123.1552734375	-8993.08984375	187500	187500	187500	187500
54	187500	187500	-9126.7314453125	-8998.0966796875	187500	187500	187500	187500
55	187500	187500	-9143.115234375	-9011.84375	187500	187500	187500	187500
56	187500	187500	-9138.64453125	-9007.9990234375	187500	187500	187500	187500
57	187500	187500	-9124.451171875	-8994.275390625	187500	187500	187500	187500
58	187500	187500	-9120.9873046875	-8990.2294921875	187500	187500	187500	187500
59	187500	187500	-9130.77734375	-9004.4453125	187500	187500	187500	187500
60	187500	187500	-9133.59375	-9008.333984375	187500	187500	187500	187500
61	187500	187500	-9119.8916015625	-8991.8388671875	187500	187500	187500	187500
62	187500	187500	-9121.009765625	-8993.6044921875	187500	187500	187500	187500
63	187500	187500	-9135.26953125	-9009.6748046875	187500	187500	187500	187500
64	187500	187500	-9142.01953125	-9016.7158203125	187500	187500	187500	187500
65	187500	187500	-9126.26171875	-9002.1875	187500	187500	187500	187500
66	187500	187500	-9118.8408203125	-8995.1689453125	187500	187500	187500	187500
67	187500	187500	-9129.5927734375	-9008.06640625	187500	187500	187500	187500
68	187500	187500	-9133.81640625	-9013.5419921875	187500	187500	187500	187500
69	187500	187500	-9120.7412109375	-8990.162109375	187500	187500	187500	187500
70	187500	187500	-9101.33984375	-8973.4208984375	187500	187500	187500	187500
71	187500	187500	-9112.0458984375	-9007.685546875	187500	187500	187500	187500
72	187500	187500	-9126.462890625	-9039.89453125	187500	187500	187500	187500
73	187500	187500	-9110.1015625	-9030.1943359375	187500	187500	187500	187500
74	187500	187500	-9079.859375	-9012.9609375	187500	187500	187500	187500
75	187500	187500	-9079.345703125	-9025.74609375	187500	187500	187500	187500
76	187500	187500	-9081	-9044.1640625	187500	187500	187500	187500
77	187500	187500	-9045.1923828125	-9036.1171875	187500	187500	187500	187500
78	187500	187500	-9018.9736328125	-9018.302734375	187500	187500	187500	187500
79	187500	187500	-9017.4541015625	-9014.3017578125	187500	187500	187500	187500
80	187500	187500	-9034.552734375	-9027.064453125	187500	187500	187500	187500
81	187500	187500	-9033.703125	-9024.4501953125	187500	187500	187500	187500
82	187500	187500	-9020.7841796875	-9008.333984375	187500	187500	187500	187500
83	187500	187500	-9017.38671875	-9007.1494140625	187500	187500	187500	187500
84	187500	187500	-9031.3564453125	-9024.1142578125	187500	187500	187500	187500
85	187500	187500	-9034.1279296875	-9025.4560546875	187500	187500	187500	187500
86	187500	187500	-9017.6767578125	-9006.658203125	187500	187500	187500	187500
87	187500	187500	-9010.6142578125	-8996.1748046875	187500	187500	187500	187500
88	187500	187500	-9025.1201171875	-9009.09375	187500	187500	187500	187500
89	187500	187500	-9026.23828125	-9014.771484375	187500	187500	187500	187500
90	187500	187500	-9014.927734375	-8993.693359375	187500	187500	187500	187500
91	187500	187500	-9009.3623046875	-8986.943359375	187500	187500	187500	187500
92	187500	187500	-9024.830078125	-9009.6533203125	187500	187500	187500	187500
93	187500	187500	-9034.5078125	-9024.337890625	187500	187500	187500	187500
94	187500	187500	-9024.8525390625	-9009.49609375	187500	187500	187500	187500
95	187500	187500	-9013.1845703125	-8988.7763671875	187500	187500	187500	187500
96	187500	187500	-9019.1748046875	-8993.1572265625	187500	187500	187500	187500
97	187500	187500	-9033.994140625	-9007.7978515625	187500	187500	187500	187500
98	187500	187500	-9024.1591796875	-8998.8125	187500	187500	187500	187500
99	187500	187500	-9011.2841796875	-8984.1044921875	187500	187500	187500	187500
100	187500	187500	-9021.2978515625	-8993.08984375	187500	187500	187500	187500
101	187500	187500	-9033.8154296875	-9009.228515625	187500	187500	187500	187500
102	187500	187500	-9029.478515625	-9002.0751953125	187500	187500	187500	187500
103	187500	187500	-9017.6328125	-8985.6025390625	187500	187500	187500	187500
104	187500	187500	-9022.662109375	-8989.6484375	187500	187500	187500	187500
105	187500	187500	-9037.48046875	-9005.4951171875	187500	187500	187500	187500
106	187500	187500	-9032.943359375	-9002.232421875	187500	187500	187500	187500
107	187500	187500	-9010.0107421875	-8977.3994140625	187500	187500	187500	187500
108	187500	187500	-9007.7529296875	-8975.9912109375	187500	187500	187500	187500
109	187500	187500	-9017.8115234375	-8987.9267578125	187500	187500	187500	187500
110	187500	187500	-9022.662109375	-8990.6767578125	187500	187500	187500	187500
111	187500	187500	-9015.46484375	-8979.5673828125	187500	187500	187500	187500
112	187500	187500	-9012.71484375	-8974.248046875	187500	187500	187500	187500
113	187500	187500	-9028.6298828125	-8989.201171875	187500	187500	187500	187500
114	187500	187500	-9034.10546875	-8993.1572265625	187500	187500	187500	187500
115	187500	187500	-9016.291015625	-8978.5615234375	187500	187500	187500	187500
116	187500	187500	-9006.859375	-8968.01171875	187500	187500	187500	187500
117	187500	187500	-9015.3076171875	-8976.0361328125	187500	187500	187500	187500
118	187500	187500	-9023.0859375	-8984.373046875	187500	187500	187500	187500
119	187500	187500	-9010.3681640625	-8968.9501953125	187500	187500	187500	187500
120	187500	187500	-8998.1865234375	-8953.662109375	187500	187500	187500	187500
121	187500	187500	-9012.9833984375	-8964.79296875	187500	187500	187500	187500
122	187500	187500	-9026.1708984375	-8974.4716796875	187500	187500	187500	187500
123	187500	187500	-9015.2412109375	-8964.748046875	187500	187500	187500	187500
124	187500	187500	-9003.2158203125	-8950.3984375	187500	187500	187500	187500
125	187500	187500	-9011.396484375	-8962.6474609375	187500	187500	187500	187500
126	187500	187500	-9026.5283203125	-8976.8857421875	187500	187500	187500	187500
127	187500	187500	-9030.08203125	-8974.962890625	187500	187500	187500	187500
128	187500	187500	-9011.642578125	-8963.4072265625	187500	187500	187500	187500
129	187500	187500	-9012.201171875	-8964.1669921875	187500	187500	187500	187500
130	187500	187500	-9026.8193359375	-8974.9853515625	187500	187500	187500	187500
131	187500	187500	-9023.3095703125	-8967.6767578125	187500	187500	187500	187500
132	187500	187500	-9015.486328125	-8953.6845703125	187500	187500	187500	187500
133	187500	187500	-9014.771484375	-8953.2373046875	187500	187500	187500	187500
134	187500	187500	-9026.998046875	-8972.146484375	187500	187500	187500	187500
135	187500	187500	-9025.791015625	-8969.5986328125	187500	187500	187500	187500
136	187500	187500	-9008.5576171875	-8948.9453125	187500	187500	187500	187500
137	187500	187500	-9004.8251953125	-8945.81640625	187500	187500	187500	187500
138	187500	187500	-9025.4560546875	-8963.876953125	187500	187500	187500	187500
139	187500	187500	-9029.9033203125	-8954.2880859375	187500	187500	187500	187500
140	187500	187500	-8999.572265625	-8922.0791015625	187500	187500	187500	187500
141	187500	187500	-8997.1357421875	-8934.8642578125	187500	187500	187500	187500
142	187500	187500	-9028.6298828125	-8977.0419921875	187500	187500	187500	187500
143	187500	187500	-9038.9560546875	-8993.6044921875	187500	187500	187500	187500
144	187500	187500	-9015.576171875	-8977.220703125	187500	187500	187500	187500
145	187500	187500	-8995.6611328125	-8964.546875	187500	187500	187500	187500
146	187500	187500	-9002.9921875	-8987.4580078125	187500	187500	187500	187500
147	187500	187500	-9011.6650390625	-9006.9931640625	187500	187500	187500	187500
148	187500	187500	-9007.1494140625	-9001.986328125	187500	187500	187500	187500
149	187500	187500	-8992.12890625	-8980.2158203125	187500	187500	187500	187500
150	187500	187500	-8995.50390625	-8983.1435546875	187500	187500	187500	187500
151	187500	187500	-9009.2724609375	-8998.119140625	187500	187500	187500	187500
152	187500	187500	-9010.189453125	-8997.2255859375	187500	187500	187500	187500
153	187500	187500	-8992.419921875	-8979.7236328125	187500	187500	187500	187500
154	187500	187500	-8985.1328125	-8970.4033203125	187500	187500	187500	187500
155	187500	187500	-8995.638671875	-8983.658203125	187500	187500	187500	187500
156	187500	187500	-8996.2646484375	-8983.255859375	187500	187500	187500	187500
157	187500	187500	-8980.953125	-8963.294921875	187500	187500	187500	187500
158	187500	187500	-8984.57421875	-8964.63671875	187500	187500	187500	187500
159	187500	187500	-8997.9853515625	-8988.4638671875	187500	187500	187500	187500
160	187500	187500	-8991.9052734375	-8986.138671875	187500	187500	187500	187500
161	187500	187500	-8982.80859375	-8972.68359375	187500	187500	187500	187500
162	187500	187500	-8978.830078125	-8964.30078125	187500	187500	187500	187500
163	187500	187500	-8988.2841796875	-8972.7724609375	187500	187500	187500	187500
164	187500	187500	-8995.146484375	-8982.4736328125	187500	187500	187500	187500
165	187500	187500	-8984.08203125	-8968.2353515625	187500	187500	187500	187500
166	187500	187500	-8973.3310546875	-8957.841796875	187500	187500	187500	187500
167	187500	187500	-8978.2490234375	-8965.486328125	187500	187500	187500	187500
168	187500	187500	-8985.46875	-8970.4033203125	187500	187500	187500	187500
169	187500	187500	-8982.1376953125	-8965.150390625	187500	187500	187500	187500
170	187500	187500	-8970.134765625	-8957.1484375	187500	187500	187500	187500
171	187500	187500	-8980.23828125	-8968.3466796875	187500	187500	187500	187500
172	187500	187500	-8996.2197265625	-8978.29296875	187500	187500	187500	187500
173	187500	187500	-8991.7041015625	-8970.671875	187500	187500	187500	187500
174	187500	187500	-8976.662109375	-8953.0361328125	187500	187500	187500	187500
175	187500	187500	-8983.412109375	-8956.298828125	187500	187500	187500	187500
176	187500	187500	-8999.9072265625	-8972.19140625	187500	187500	187500	187500
177	187500	187500	-8994.2529296875	-8969.1513671875	187500	187500	187500	187500
178	187500	187500	-8978.4052734375	-8956.9248046875	187500	187500	187500	187500
179	187500	187500	-8975.4326171875	-8953.974609375	187500	187500	187500	187500
180	187500	187500	-8985.5576171875	-8968.6826171875	187500	187500	187500	187500
181	187500	187500	-8979.6572265625	-8967.564453125	187500	187500	187500	187500
182	187500	187500	-8960.009765625	-8942.8662109375	187500	187500	187500	187500
183	187500	187500	-8958.19921875	-8940.876953125	187500	187500	187500	187500
184	187500	187500	-8976.5947265625	-8963.2060546875	187500	187500	187500	187500
185	187500	187500	-8976.6171875	-8966.0673828125	187500	187500	187500	187500
186	187500	187500	-8966.111328125	-8953.21484375	187500	187500	187500	187500
187	187500	187500	-8967.7431640625	-8944.900390625	187500	187500	187500	187500
188	187500	187500	-8982.8310546875	-8960.2333984375	187500	187500	187500	187500
189	187500	187500	-8987.6591796875	-8968.861328125	187500	187500	187500	187500
190	187500	187500	-8969.93359375	-8949.302734375	187500	187500	187500	187500
191	187500	187500	-8961.775390625	-8937.1435546875	187500	187500	187500	187500
192	187500	187500	-8972.9736328125	-8952.72265625	187500	187500	187500	187500
193	187500	187500	-8978.427734375	-8962.87109375	187500	187500	187500	187500
194	187500	187500	-8969.330078125	-8944.7431640625	187500	187500	187500	187500
195	187500	187500	-8955.3154296875	-8920.759765625	187500	187500	187500	187500
196	187500	187500	-8954.220703125	-8921.69921875	187500	187500	187500	187500
197	187500	187500	-8968.4365234375	-8953.5947265625	187500	187500	187500	187500
198	187500	187500	-8974.2919921875	-8968.771484375	187500	187500	187500	187500
199	187500	187500	-8967.1845703125	-8964.546875	187500	187500	187500	187500
200	187500	187500	-8972.548828125	-8969.9111328125	187500	187500	187500	187500
201	187500	187500	-8976.9296875	-8986.0048828125	187500	187500	187500	187500
202	187500	187500	-8967.609375	-8984.0380859375	187500	187500	187500	187500
203	187500	187500	-8949.28125	-8959.9423828125	187500	187500	187500	187500
204	187500	187500	-8951.44921875	-8959.7861328125	187500	187500	187500	187500
205	187500	187500	-8962.1552734375	-8969.822265625	187500	187500	187500	187500
206	187500	187500	-8961.619140625	-8961.9091796875	187500	187500	187500	187500
207	187500	187500	-8955.2041015625	-8948.833984375	187500	187500	187500	187500
208	187500	187500	-8955.3603515625	-8951.11328125	187500	187500	187500	187500
209	187500	187500	-8971.5654296875	-8968.615234375	187500	187500	187500	187500
210	187500	187500	-8965.8212890625	-8967.654296875	187500	187500	187500	187500
211	187500	187500	-8944.921875	-8947.0458984375	187500	187500	187500	187500
212	187500	187500	-8944.6767578125	-8939.423828125	187500	187500	187500	187500
213	187500	187500	-8962.1328125	-8959.1376953125	187500	187500	187500	187500
214	187500	187500	-8965.28515625	-8965.5078125	187500	187500	187500	187500
215	187500	187500	-8954.6455078125	-8951.8515625	187500	187500	187500	187500
216	187500	187500	-8948.2978515625	-8941.546875	187500	187500	187500	187500
217	187500	187500	-8953.6845703125	-8949.9736328125	187500	187500	187500	187500
218	187500	187500	-8967.4306640625	-8960.859375	187500	187500	187500	187500
219	187500	187500	-8964.7705078125	-8949.34765625	187500	187500	187500	187500
220	187500	187500	-8957.0146484375	-8938.4853515625	187500	187500	187500	187500
221	187500	187500	-8964.6142578125	-8947.0458984375	187500	187500	187500	187500
222	187500	187500	-8970.08984375	-8958.7802734375	187500	187500	187500	187500
223	187500	187500	-8961.171875	-8954.17578125	187500	187500	187500	187500
224	187500	187500	-8948.833984375	-8942.1953125	187500	187500	187500	187500
225	187500	187500	-8959.7412109375	-8952.2978515625	187500	187500	187500	187500
226	187500	187500	-8979.6123046875	-8970.626953125	187500	187500	187500	187500
227	187500	187500	-8973.3759765625	-8962.8486328125	187500	187500	187500	187500
228	187500	187500	-8967.609375	-8950.353515625	187500	187500	187500	187500
229	187500	187500	-8976.728515625	-8957.037109375	187500	187500	187500	187500
230	187500	187500	-8991.3466796875	-8975.4775390625	187500	187500	187500	187500
231	187500	187500	-8988.0615234375	-8971.54296875	187500	187500	187500	187500
232	187500	187500	-8971.9677734375	-8950.4658203125	187500	187500	187500	187500
233	187500	187500	-8970.783203125	-8949.0126953125	187500	187500	187500	187500
234	187500	187500	-8989.4248046875	-8966.8271484375	187500	187500	187500	187500
235	187500	187500	-8995.548828125	-8975.4990234375	187500	187500	187500	187500
236	187500	187500	-8980.5732421875	-8964.3232421875	187500	187500	187500	187500
237	187500	187500	-8969.0849609375	-8956.478515625	187500	187500	187500	187500
238	187500	187500	-8965.8212890625	-8961.41796875	187500	187500	187500	187500
239	187500	187500	-8968.8837890625	-8964.3232421875	187500	187500	187500	187500
240	187500	187500	-8981.8916015625	-8957.7744140625	187500	187500	187500	187500
241	187500	187500	-8993.537109375	-8960.3447265625	187500	187500	187500	187500
242	187500	187500	-9012.2685546875	-8967.9892578125	187500	187500	187500	187500
243	187500	187500	-9030.685546875	-8966.5361328125	187500	187500	187500	187500
244	187500	187500	-9030.7080078125	-8948.0966796875	187500	187500	187500	187500
245	187500	187500	-9032.697265625	-8931.734375	187500	187500	187500	187500
246	187500	187500	-9056.3232421875	-8944.3857421875	187500	187500	187500	187500
247	187500	187500	-9079.748046875	-8955.3154296875	187500	187500	187500	187500
248	187500	187500	-9068.9296875	-8940.4970703125	187500	187500	187500	187500
249	187500	187500	-9044.9912109375	-8916.5576171875	187500	187500	187500	187500
250	187500	187500	-9052.5458984375	-8922.458984375	187500	187500	187500	187500
251	187500	187500	-9063.0068359375	-8933.43359375	187500	187500	187500	187500
252	187500	187500	-9055.6083984375	-8923.2861328125	187500	187500	187500	187500
253	187500	187500	-9046.130859375	-8913.25	187500	187500	187500	187500
254	187500	187500	-9053.126953125	-8919.75390625	187500	187500	187500	187500
255	187500	187500	-9072.1259765625	-8936.2724609375	187500	187500	187500	187500
256	187500	187500	-9070.025390625	-8936.7861328125	187500	187500	187500	187500
257	187500	187500	-9054.892578125	-8925.4091796875	187500	187500	187500	187500
258	187500	187500	-9065.3759765625	-8930.9296875	187500	187500	187500	187500
259	187500	187500	-9072.7294921875	-8939.177734375	187500	187500	187500	187500
260	187500	187500	-9067.1640625	-8936.3837890625	187500	187500	187500	187500
261	187500	187500	-9055.1611328125	-8926.2587890625	187500	187500	187500	187500
262	187500	187500	-9051.6513671875	-8925.587890625	187500	187500	187500	187500
263	187500	187500	-9063.587890625	-8939.5576171875	187500	187500	187500	187500
264	187500	187500	-9070.9638671875	-8945.32421875	187500	187500	187500	187500
265	187500	187500	-9058.3349609375	-8934.5732421875	187500	187500	187500	187500
266	187500	187500	-9051.5849609375	-8930.6171875	187500	187500	187500	187500
267	187500	187500	-9066.26953125	-8940.8994140625	187500	187500	187500	187500
268	187500	187500	-9078.5185546875	-8950.8681640625	187500	187500	187500	187500
269	187500	187500	-9063.900390625	-8934.640625	187500	187500	187500	187500
270	187500	187500	-9048.74609375	-8919.486328125	187500	187500	187500	187500
271	187500	187500	-9066.359375	-8936.40625	187500	187500	187500	187500
272	187500	187500	-9081.267578125	-8952.119140625	187500	187500	187500	187500
273	187500	187500	-9070.7177734375	-8944.609375	187500	187500	187500	187500
274	187500	187500	-9058.71484375	-8929.2314453125	187500	187500	187500	187500
275	187500	187500	-9061.3974609375	-8932.5390625	187500	187500	187500	187500
276	187500	187500	-9071.634765625	-8943.7822265625	187500	187500	187500	187500
277	187500	187500	-9066.91796875	-8942.798828125	187500	187500	187500	187500
278	187500	187500	-9060.97265625	-8934.595703125	187500	187500	187500	187500
279	187500	187500	-9064.83984375	-8931.5556640625	187500	187500	187500	187500
280	187500	187500	-9066.716796875	-8943.5810546875	187500	187500	187500	187500
281	187500	187500	-9056.5693359375	-8941.390625	187500	187500	187500	187500
282	187500	187500	-9048.9697265625	-8921.36328125	187500	187500	187500	187500
283	187500	187500	-9065.7783203125	-8931.533203125	187500	187500	187500	187500
284	187500	187500	-9091.1025390625	-8948.87890625	187500	187500	187500	187500
285	187500	187500	-9101.1611328125	-8940.228515625	187500	187500	187500	187500
286	187500	187500	-9096.4892578125	-8918.837890625	187500	187500	187500	187500
287	187500	187500	-9103.1279296875	-8919.6650390625	187500	187500	187500	187500
288	187500	187500	-9120.7861328125	-8934.1708984375	187500	187500	187500	187500
289	187500	187500	-9117.388671875	-8935.892578125	187500	187500	187500	187500
290	187500	187500	-9099.1044921875	-8914.970703125	187500	187500	187500	187500
291	187500	187500	-9094.544921875	-8906.90234375	187500	187500	187500	187500
292	187500	187500	-9105.6982421875	-8926.794921875	187500	187500	187500	187500
293	187500	187500	-9118.259765625	-8939.1103515625	187500	187500	187500	187500
294	187500	187500	-9110.0126953125	-8928.44921875	187500	187500	187500	187500
295	187500	187500	-9094.701171875	-8915.1943359375	187500	187500	187500	187500
296	187500	187500	-9102.94921875	-8918.390625	187500	187500	187500	187500
297	187500	187500	-9107.576171875	-8927.7783203125	187500	187500	187500	187500
298	187500	187500	-9104.9609375	-8924.2470703125	187500	187500	187500	187500
299	187500	187500	-9098.2548828125	-8912.802734375	187500	187500	187500	187500
300	187500	187500	-9113.96875	-8923.107421875	187500	187500	187500	187500
301	187500	187500	-9122.9091796875	-8937.3447265625	187500	187500	187500	187500
302	187500	187500	-9110.6826171875	-8925.54296875	187500	187500	187500	187500
303	187500	187500	-9102.390625	-8908.6904296875	187500	187500	187500	187500
304	187500	187500	-9117.455078125	-8916.6025390625	187500	187500	187500	187500
305	187500	187500	-9129.7490234375	-8935.19921875	187500	187500	187500	187500
306	187500	187500	-9112.8505859375	-8920.2685546875	187500	187500	187500	187500
307	187500	187500	-9084.3076171875	-8895.033203125	187500	187500	187500	187500
308	187500	187500	-9079.4130859375	-8891.412109375	187500	187500	187500	187500
309	187500	187500	-9106.4140625	-8909.9189453125	187500	187500	187500	187500
310	187500	187500	-9111.46484375	-8911.8642578125	187500	187500	187500	187500
311	187500	187500	-9093.3828125	-8903.9736328125	187500	187500	187500	187500
312	187500	187500	-9090.923828125	-8903.4599609375	187500	187500	187500	187500
313	187500	187500	-9118.8857421875	-8924.068359375	187500	187500	187500	187500
314	187500	187500	-9139.4052734375	-8940.3173828125	187500	187500	187500	187500
315	187500	187500	-9123.6025390625	-8918.435546875	187500	187500	187500	187500
316	187500	187500	-9132.7216796875	-8915.6865234375	187500	187500	187500	187500
317	187500	187500	-9130.6650390625	-8895.9267578125	187500	187500	187500	187500
318	187500	187500	-9126.1728515625	-8908.8017578125	187500	187500	187500	187500
319	187500	187500	-9162.181640625	-8953.9072265625	187500	187500	187500	187500
320	187500	187500	-9189.3388671875	-8964.14453125	187500	187500	187500	187500
321	187500	187500	-9192.4228515625	-8967.4970703125	187500	187500	187500	187500
322	187500	187500	-9216.9873046875	-9014.5478515625	187500	187500	187500	187500
323	187500	187500	-9207.689453125	-9037.5703125	187500	187500	187500	187500
324	187500	187500	-9234.0869140625	-9036.7431640625	187500	187500	187500	187500
325	187500	187500	-9297.119140625	-9079.7255859375	187500	187500	187500	187500
326	187500	187500	-9352.3271484375	-9155.85546875	187500	187500	187500	187500
327	187500	187500	-9368.443359375	-9201.54296875	187500	187500	187500	187500
328	187500	187500	-9409.5029296875	-9204.0458984375	187500	187500	187500	187500
329	187500	187500	-9429.6201171875	-9222.7763671875	187500	187500	187500	187500
330	187500	187500	-9461.806640625	-9253.64453125	187500	187500	187500	187500
331	187500	187500	-9429.10546875	-9253.287109375	187500	187500	187500	187500
332	187500	187500	-9392.248046875	-9246.9609375	187500	187500	187500	187500
333	187500	187500	-9441.9130859375	-9267.345703125	187500	187500	187500	187500
334	187500	187500	-9400.9423828125	-9278.96875	187500	187500	187500	187500
335	187500	187500	-9469.00390625	-9306.1708984375	187500	187500	187500	187500
336	187500	187500	-9506.8232421875	-9275.1025390625	187500	187500	187500	187500
337	187500	187500	-9477.51953125	-9278.09765625	187500	187500	187500	187500
338	187500	187500	-9473.25	-9306.685546875	187500	187500	187500	187500
339	187500	187500	-9498.0380859375	-9361.40234375	187500	187500	187500	187500
340	187500	187500	-9488.248046875	-9348.5498046875	187500	187500	187500	187500
341	187500	187500	-9417.0361328125	-9310.26171875	187500	187500	187500	187500
342	187500	187500	-9529.9794921875	-9357.333984375	187500	187500	187500	187500
343	187500	187500	-9578.482421875	-9380.9599609375	187500	187500	187500	187500
344	187500	187500	-9556.734375	-9335.474609375	187500	187500	187500	187500
345	187500	187500	-9532.8623046875	-9322.5322265625	187500	187500	187500	187500
346	187500	187500	-9550.4306640625	-9341.1513671875	187500	187500	187500	187500
347	187500	187500	-9547.48046875	-9325.505859375	187500	187500	187500	187500
348	187500	187500	-9515.5625	-9308.451171875	187500	187500	187500	187500
349	187500	187500	-9515.271484375	-9285.853515625	187500	187500	187500	187500
350	187500	187500	-9515.9423828125	-9289.9658203125	187500	187500	187500	187500
351	187500	187500	-9541.4453125	-9290.994140625	187500	187500	187500	187500
352	187500	187500	-9560.109375	-9288.5576171875	187500	187500	187500	187500
353	187500	187500	-9567.955078125	-9309.703125	187500	187500	187500	187500
354	187500	187500	-9564.7587890625	-9296.515625	187500	187500	187500	187500
355	187500	187500	-9602.890625	-9330.6689453125	187500	187500	187500	187500
356	187500	187500	-9614.9609375	-9357.8037109375	187500	187500	187500	187500
357	187500	187500	-9603.248046875	-9321.951171875	187500	187500	187500	187500
358	187500	187500	-9578.0126953125	-9304.115234375	187500	187500	187500	187500
359	187500	187500	-9552.4873046875	-9310.775390625	187500	187500	187500	187500
360	187500	187500	-9547.8154296875	-9322.443359375	187500	187500	187500	187500
361	187500	187500	-9573.609375	-9328.0087890625	187500	187500	187500	187500
362	187500	187500	-9575.62109375	-9345.4658203125	187500	187500	187500	187500
363	187500	187500	-9562.2998046875	-9362.2958984375	187500	187500	187500	187500
364	187500	187500	-9569.9443359375	-9360.642578125	187500	187500	187500	187500
365	187500	187500	-9550.095703125	-9320.2080078125	187500	187500	187500	187500
366	187500	187500	-9518.580078125	-9331.763671875	187500	187500	187500	187500
367	187500	187500	-9553.5830078125	-9340.8837890625	187500	187500	187500	187500
368	187500	187500	-9555.8623046875	-9325.9296875	187500	187500	187500	187500
369	187500	187500	-9554.119140625	-9304.830078125	187500	187500	187500	187500
370	187500	187500	-9551.951171875	-9328.2099609375	187500	187500	187500	187500
371	187500	187500	-9545.6923828125	-9353.244140625	187500	187500	187500	187500
372	187500	187500	-9570.927734375	-9361.0673828125	187500	187500	187500	187500
373	187500	187500	-9586.57421875	-9360.486328125	187500	187500	187500	187500
374	187500	187500	-9572.9169921875	-9328.58984375	187500	187500	187500	187500
375	187500	187500	-9575.912109375	-9335.6982421875	187500	187500	187500	187500
376	187500	187500	-9588.607421875	-9338.044921875	187500	187500	187500	187500
