time,value,date
08:16:29,61,2022-03-23
08:16:44,61,2022-03-23
08:16:49,62,2022-03-23
08:16:54,63,2022-03-23
08:17:04,64,2022-03-23
08:17:09,63,2022-03-23
08:17:19,65,2022-03-23
08:17:24,66,2022-03-23
08:17:29,67,2022-03-23
08:17:44,67,2022-03-23
08:17:54,66,2022-03-23
08:17:59,67,2022-03-23
08:18:04,66,2022-03-23
08:18:09,63,2022-03-23
08:18:24,64,2022-03-23
08:18:29,65,2022-03-23
08:18:34,66,2022-03-23
08:18:49,67,2022-03-23
08:18:54,69,2022-03-23
08:19:04,70,2022-03-23
08:19:09,69,2022-03-23
08:19:14,67,2022-03-23
08:19:19,65,2022-03-23
08:19:24,64,2022-03-23
08:19:29,65,2022-03-23
08:19:34,67,2022-03-23
08:19:39,68,2022-03-23
08:19:44,66,2022-03-23
08:19:49,65,2022-03-23
08:19:54,66,2022-03-23
08:19:59,65,2022-03-23
08:20:04,64,2022-03-23
08:20:09,62,2022-03-23
08:20:14,61,2022-03-23
08:20:19,60,2022-03-23
08:20:34,60,2022-03-23
08:20:39,61,2022-03-23
08:20:44,60,2022-03-23
08:20:54,61,2022-03-23
08:20:59,62,2022-03-23
08:21:04,64,2022-03-23
08:21:09,62,2022-03-23
08:21:14,60,2022-03-23
08:21:29,60,2022-03-23
08:21:34,61,2022-03-23
08:21:39,62,2022-03-23
08:21:44,61,2022-03-23
08:21:49,60,2022-03-23
08:21:59,61,2022-03-23
08:22:04,60,2022-03-23
08:22:09,61,2022-03-23
08:22:24,61,2022-03-23
08:22:29,62,2022-03-23
08:22:34,63,2022-03-23
08:22:39,63,2022-03-23
08:22:44,62,2022-03-23
08:22:49,61,2022-03-23
08:23:04,60,2022-03-23
08:23:19,61,2022-03-23
08:23:29,62,2022-03-23
08:23:34,64,2022-03-23
08:23:39,63,2022-03-23
08:23:44,62,2022-03-23
08:23:59,61,2022-03-23
08:24:09,60,2022-03-23
08:24:14,59,2022-03-23
08:24:19,61,2022-03-23
08:24:24,62,2022-03-23
08:24:39,61,2022-03-23
08:24:44,60,2022-03-23
08:24:49,59,2022-03-23
08:25:04,59,2022-03-23
08:25:09,58,2022-03-23
08:25:19,59,2022-03-23
08:25:24,60,2022-03-23
08:25:39,59,2022-03-23
08:25:49,59,2022-03-23
08:25:59,62,2022-03-23
08:26:04,75,2022-03-23
08:26:09,78,2022-03-23
08:26:14,77,2022-03-23
08:26:19,68,2022-03-23
08:26:24,63,2022-03-23
08:26:29,62,2022-03-23
08:26:45,62,2022-03-23
08:27:00,62,2022-03-23
08:27:15,61,2022-03-23
08:27:20,59,2022-03-23
08:27:25,58,2022-03-23
08:27:40,58,2022-03-23
08:27:55,58,2022-03-23
08:28:05,59,2022-03-23
08:28:20,60,2022-03-23
08:28:25,62,2022-03-23
08:28:40,61,2022-03-23
08:28:45,60,2022-03-23
08:28:50,59,2022-03-23
08:28:55,58,2022-03-23
08:29:05,59,2022-03-23
08:29:15,60,2022-03-23
08:29:30,60,2022-03-23
08:29:35,59,2022-03-23
08:29:45,58,2022-03-23
08:29:55,57,2022-03-23
08:30:05,56,2022-03-23
08:30:20,57,2022-03-23
08:30:25,58,2022-03-23
08:30:40,58,2022-03-23
08:30:55,58,2022-03-23
08:31:05,59,2022-03-23
08:31:10,58,2022-03-23
08:31:15,56,2022-03-23
08:31:25,57,2022-03-23
08:31:35,58,2022-03-23
08:31:50,59,2022-03-23
08:31:55,60,2022-03-23
08:32:10,60,2022-03-23
08:32:15,59,2022-03-23
08:32:20,58,2022-03-23
08:32:25,57,2022-03-23
08:32:35,58,2022-03-23
08:32:45,59,2022-03-23
08:33:00,60,2022-03-23
08:33:15,60,2022-03-23
08:33:25,59,2022-03-23
08:33:35,58,2022-03-23
08:33:45,59,2022-03-23
08:33:50,59,2022-03-23
08:34:00,61,2022-03-23
08:34:05,62,2022-03-23
08:34:10,63,2022-03-23
08:34:20,61,2022-03-23
08:34:25,60,2022-03-23
08:34:30,59,2022-03-23
08:34:40,58,2022-03-23
08:34:55,57,2022-03-23
08:35:10,57,2022-03-23
08:35:25,59,2022-03-23
08:35:30,60,2022-03-23
08:35:35,59,2022-03-23
08:35:50,60,2022-03-23
08:35:55,59,2022-03-23
08:36:00,58,2022-03-23
08:36:10,57,2022-03-23
08:36:25,56,2022-03-23
08:36:30,55,2022-03-23
08:36:45,55,2022-03-23
08:36:50,56,2022-03-23
08:36:55,57,2022-03-23
08:37:00,58,2022-03-23
08:37:15,57,2022-03-23
08:37:30,57,2022-03-23
08:37:40,58,2022-03-23
08:37:55,58,2022-03-23
08:38:05,56,2022-03-23
08:38:15,57,2022-03-23
08:38:20,59,2022-03-23
08:38:25,60,2022-03-23
08:38:30,59,2022-03-23
08:38:35,58,2022-03-23
08:38:40,57,2022-03-23
08:38:55,57,2022-03-23
08:39:10,57,2022-03-23
08:39:15,58,2022-03-23
08:39:30,58,2022-03-23
08:39:35,59,2022-03-23
08:39:50,59,2022-03-23
08:40:05,59,2022-03-23
08:40:20,72,2022-03-23
08:40:25,79,2022-03-23
08:40:30,80,2022-03-23
08:40:35,76,2022-03-23
08:40:40,75,2022-03-23
08:40:45,69,2022-03-23
08:41:00,70,2022-03-23
08:41:05,75,2022-03-23
08:41:15,71,2022-03-23
08:41:20,68,2022-03-23
08:41:25,67,2022-03-23
08:41:30,66,2022-03-23
08:41:35,64,2022-03-23
08:41:40,65,2022-03-23
08:41:50,64,2022-03-23
08:41:55,63,2022-03-23
08:42:10,63,2022-03-23
08:42:15,62,2022-03-23
08:42:25,63,2022-03-23
08:42:35,62,2022-03-23
08:42:40,63,2022-03-23
08:42:45,62,2022-03-23
08:42:50,61,2022-03-23
08:42:55,60,2022-03-23
08:43:10,60,2022-03-23
08:43:25,59,2022-03-23
08:43:40,58,2022-03-23
08:43:50,59,2022-03-23
08:44:05,60,2022-03-23
08:44:20,60,2022-03-23
08:44:25,61,2022-03-23
08:44:40,60,2022-03-23
08:44:50,61,2022-03-23
08:44:55,60,2022-03-23
08:45:00,58,2022-03-23
08:45:15,59,2022-03-23
08:45:20,60,2022-03-23
08:45:35,60,2022-03-23
08:45:40,59,2022-03-23
08:45:55,59,2022-03-23
08:46:10,59,2022-03-23
08:46:15,60,2022-03-23
08:46:20,59,2022-03-23
08:46:35,58,2022-03-23
08:46:45,59,2022-03-23
08:46:50,60,2022-03-23
08:46:55,61,2022-03-23
08:47:00,60,2022-03-23
08:47:15,60,2022-03-23
08:47:30,60,2022-03-23
08:47:35,60,2022-03-23
08:47:40,59,2022-03-23
08:47:55,59,2022-03-23
08:48:00,58,2022-03-23
08:48:15,59,2022-03-23
08:48:30,60,2022-03-23
08:48:40,59,2022-03-23
08:48:50,60,2022-03-23
08:49:00,59,2022-03-23
08:49:10,59,2022-03-23
08:49:15,58,2022-03-23
08:49:30,58,2022-03-23
08:49:45,59,2022-03-23
08:49:55,58,2022-03-23
08:50:05,59,2022-03-23
08:50:15,58,2022-03-23
08:50:30,57,2022-03-23
08:50:40,58,2022-03-23
08:50:45,61,2022-03-23
08:50:50,63,2022-03-23
08:50:55,62,2022-03-23
08:51:00,61,2022-03-23
08:51:05,62,2022-03-23
08:51:15,61,2022-03-23
08:51:30,60,2022-03-23
08:51:35,59,2022-03-23
08:51:45,58,2022-03-23
08:51:50,57,2022-03-23
08:52:00,58,2022-03-23
08:52:15,59,2022-03-23
08:52:30,60,2022-03-23
08:52:35,59,2022-03-23
08:52:50,59,2022-03-23
08:53:05,59,2022-03-23
08:53:20,59,2022-03-23
08:53:35,59,2022-03-23
08:53:40,58,2022-03-23
08:53:55,58,2022-03-23
08:54:00,59,2022-03-23
08:54:15,59,2022-03-23
08:54:20,58,2022-03-23
08:54:25,59,2022-03-23
08:54:30,58,2022-03-23
08:54:45,58,2022-03-23
08:55:00,58,2022-03-23
08:55:05,59,2022-03-23
08:55:10,61,2022-03-23
08:55:15,61,2022-03-23
08:55:20,60,2022-03-23
08:55:35,60,2022-03-23
08:55:50,60,2022-03-23
08:56:05,60,2022-03-23
08:56:15,59,2022-03-23
08:56:30,59,2022-03-23
08:56:35,60,2022-03-23
08:56:40,60,2022-03-23
08:56:45,59,2022-03-23
08:56:50,59,2022-03-23
08:57:00,58,2022-03-23
08:57:15,58,2022-03-23
08:57:30,58,2022-03-23
08:57:35,59,2022-03-23
08:57:45,58,2022-03-23
08:58:00,59,2022-03-23
08:58:15,60,2022-03-23
08:58:20,59,2022-03-23
08:58:30,58,2022-03-23
08:58:45,57,2022-03-23
08:58:50,57,2022-03-23
08:59:00,58,2022-03-23
08:59:05,59,2022-03-23
08:59:20,59,2022-03-23
08:59:30,60,2022-03-23
08:59:40,59,2022-03-23
08:59:45,60,2022-03-23
08:59:50,59,2022-03-23
08:59:55,58,2022-03-23
09:00:00,57,2022-03-23
09:00:05,57,2022-03-23
09:00:20,58,2022-03-23
09:00:30,59,2022-03-23
09:00:35,59,2022-03-23
09:00:40,60,2022-03-23
09:00:45,59,2022-03-23
09:01:00,58,2022-03-23
09:01:10,57,2022-03-23
09:01:15,58,2022-03-23
09:01:30,58,2022-03-23
09:01:45,58,2022-03-23
09:02:00,57,2022-03-23
09:02:10,58,2022-03-23
09:02:25,58,2022-03-23
09:02:40,58,2022-03-23
09:02:45,57,2022-03-23
09:02:50,58,2022-03-23
09:02:55,58,2022-03-23
09:03:00,57,2022-03-23
09:03:05,57,2022-03-23
09:03:15,58,2022-03-23
09:03:25,59,2022-03-23
09:03:30,58,2022-03-23
09:03:35,57,2022-03-23
09:03:45,58,2022-03-23
09:04:00,58,2022-03-23
09:04:15,58,2022-03-23
09:04:25,59,2022-03-23
09:04:35,58,2022-03-23
09:04:50,58,2022-03-23
09:04:55,59,2022-03-23
09:05:00,60,2022-03-23
09:05:05,61,2022-03-23
09:05:10,60,2022-03-23
09:05:15,59,2022-03-23
09:05:30,60,2022-03-23
09:05:45,59,2022-03-23
09:05:50,58,2022-03-23
09:06:05,59,2022-03-23
09:06:15,60,2022-03-23
09:06:20,59,2022-03-23
09:06:25,58,2022-03-23
09:06:35,57,2022-03-23
09:06:50,57,2022-03-23
09:07:00,58,2022-03-23
09:07:10,59,2022-03-23
09:07:15,58,2022-03-23
09:07:30,59,2022-03-23
09:07:35,58,2022-03-23
09:07:50,57,2022-03-23
09:08:00,58,2022-03-23
09:08:15,58,2022-03-23
09:08:20,59,2022-03-23
09:08:25,58,2022-03-23
09:08:35,59,2022-03-23
09:08:45,58,2022-03-23
09:09:00,58,2022-03-23
09:09:05,57,2022-03-23
09:09:20,57,2022-03-23
09:09:25,58,2022-03-23
09:09:35,57,2022-03-23
09:09:50,57,2022-03-23
09:09:55,56,2022-03-23
09:10:05,57,2022-03-23
09:10:15,58,2022-03-23
09:10:20,59,2022-03-23
09:10:25,74,2022-03-23
09:10:30,78,2022-03-23
09:10:35,80,2022-03-23
09:10:40,75,2022-03-23
09:10:45,70,2022-03-23
09:10:50,65,2022-03-23
09:10:55,64,2022-03-23
09:11:00,62,2022-03-23
09:11:05,61,2022-03-23
09:11:10,59,2022-03-23
09:11:20,58,2022-03-23
09:11:25,59,2022-03-23
09:11:30,57,2022-03-23
09:11:35,55,2022-03-23
09:11:50,56,2022-03-23
09:12:05,56,2022-03-23
09:12:10,56,2022-03-23
09:12:25,56,2022-03-23
09:12:40,56,2022-03-23
09:12:45,55,2022-03-23
09:13:00,56,2022-03-23
09:13:05,57,2022-03-23
09:13:10,56,2022-03-23
09:13:25,56,2022-03-23
09:13:35,55,2022-03-23
09:13:40,54,2022-03-23
09:13:50,55,2022-03-23
09:14:00,54,2022-03-23
09:14:15,55,2022-03-23
09:14:30,56,2022-03-23
09:14:40,57,2022-03-23
09:14:50,58,2022-03-23
09:15:05,57,2022-03-23
09:15:20,56,2022-03-23
09:15:35,56,2022-03-23
09:15:45,57,2022-03-23
09:15:55,58,2022-03-23
09:16:00,57,2022-03-23
09:16:15,57,2022-03-23
09:16:20,58,2022-03-23
09:16:30,57,2022-03-23
09:16:40,58,2022-03-23
09:16:45,57,2022-03-23
09:16:50,57,2022-03-23
09:17:05,57,2022-03-23
09:17:15,59,2022-03-23
09:17:30,59,2022-03-23
09:17:40,58,2022-03-23
09:17:50,57,2022-03-23
09:18:05,57,2022-03-23
09:18:15,58,2022-03-23
09:18:20,57,2022-03-23
09:18:35,58,2022-03-23
09:18:40,57,2022-03-23
09:18:55,58,2022-03-23
09:19:10,57,2022-03-23
09:19:15,58,2022-03-23
09:19:20,57,2022-03-23
09:19:25,57,2022-03-23
09:19:35,58,2022-03-23
09:19:40,70,2022-03-23
09:19:45,75,2022-03-23
09:19:50,73,2022-03-23
09:19:55,68,2022-03-23
09:20:00,65,2022-03-23
09:20:05,62,2022-03-23
09:20:10,60,2022-03-23
09:20:20,59,2022-03-23
09:20:25,57,2022-03-23
09:20:30,57,2022-03-23
09:20:35,56,2022-03-23
09:20:50,56,2022-03-23
09:20:55,57,2022-03-23
09:21:10,58,2022-03-23
09:21:20,57,2022-03-23
09:21:25,56,2022-03-23
09:21:40,57,2022-03-23
09:21:55,56,2022-03-23
09:22:10,57,2022-03-23
09:22:20,58,2022-03-23
09:22:25,57,2022-03-23
09:22:40,57,2022-03-23
09:22:50,56,2022-03-23
09:22:55,56,2022-03-23
09:23:05,61,2022-03-23
09:23:10,65,2022-03-23
09:23:15,63,2022-03-23
09:23:20,61,2022-03-23
09:23:25,59,2022-03-23
09:23:35,60,2022-03-23
09:23:40,59,2022-03-23
09:23:45,58,2022-03-23
09:23:50,57,2022-03-23
09:24:00,56,2022-03-23
09:24:15,57,2022-03-23
09:24:30,57,2022-03-23
09:24:35,57,2022-03-23
09:24:45,57,2022-03-23
09:24:55,58,2022-03-23
09:25:00,68,2022-03-23
09:25:05,70,2022-03-23
09:25:10,67,2022-03-23
09:25:15,62,2022-03-23
09:25:20,60,2022-03-23
09:25:25,59,2022-03-23
09:25:40,59,2022-03-23
09:25:45,60,2022-03-23
09:25:50,61,2022-03-23
09:25:55,60,2022-03-23
09:26:00,59,2022-03-23
09:26:05,58,2022-03-23
09:26:20,59,2022-03-23
09:26:25,60,2022-03-23
09:26:30,59,2022-03-23
09:26:35,58,2022-03-23
09:26:45,57,2022-03-23
09:27:00,57,2022-03-23
09:27:05,58,2022-03-23
09:27:10,57,2022-03-23
09:27:25,57,2022-03-23
09:27:40,56,2022-03-23
09:27:55,57,2022-03-23
09:28:00,57,2022-03-23
09:28:15,57,2022-03-23
09:28:25,56,2022-03-23
09:28:30,56,2022-03-23
09:28:40,57,2022-03-23
09:28:45,62,2022-03-23
09:28:50,69,2022-03-23
09:28:55,67,2022-03-23
09:29:00,64,2022-03-23
09:29:05,63,2022-03-23
09:29:10,60,2022-03-23
09:29:20,59,2022-03-23
09:29:30,58,2022-03-23
09:29:40,57,2022-03-23
09:29:50,58,2022-03-23
09:29:55,59,2022-03-23
09:30:05,58,2022-03-23
09:30:10,57,2022-03-23
09:30:15,56,2022-03-23
09:30:20,55,2022-03-23
09:30:35,56,2022-03-23
09:30:50,56,2022-03-23
09:31:00,57,2022-03-23
09:31:05,58,2022-03-23
09:31:20,58,2022-03-23
09:31:30,59,2022-03-23
09:31:40,58,2022-03-23
09:31:45,58,2022-03-23
09:31:50,59,2022-03-23
09:32:00,58,2022-03-23
09:32:05,59,2022-03-23
09:32:20,58,2022-03-23
09:32:25,59,2022-03-23
09:32:35,60,2022-03-23
09:32:40,59,2022-03-23
09:32:50,60,2022-03-23
09:32:55,59,2022-03-23
09:33:00,58,2022-03-23
09:33:15,59,2022-03-23
09:33:25,60,2022-03-23
09:33:40,60,2022-03-23
09:33:55,60,2022-03-23
09:34:00,61,2022-03-23
09:34:05,62,2022-03-23
09:34:10,64,2022-03-23
09:34:15,63,2022-03-23
09:34:25,62,2022-03-23
09:34:30,61,2022-03-23
09:34:40,60,2022-03-23
09:34:45,61,2022-03-23
09:34:55,60,2022-03-23
09:35:00,59,2022-03-23
09:35:15,60,2022-03-23
09:35:20,61,2022-03-23
09:35:25,60,2022-03-23
09:35:35,61,2022-03-23
09:35:40,62,2022-03-23
09:35:45,63,2022-03-23
09:36:00,63,2022-03-23
09:36:15,63,2022-03-23
09:36:20,62,2022-03-23
09:36:35,62,2022-03-23
09:36:50,62,2022-03-23
09:37:05,62,2022-03-23
09:37:20,63,2022-03-23
09:37:35,63,2022-03-23
09:37:40,63,2022-03-23
09:37:50,70,2022-03-23
09:37:55,77,2022-03-23
09:38:00,77,2022-03-23
09:38:05,73,2022-03-23
09:38:10,70,2022-03-23
09:38:15,65,2022-03-23
09:38:20,62,2022-03-23
09:38:25,61,2022-03-23
09:38:40,61,2022-03-23
09:38:55,61,2022-03-23
09:39:05,63,2022-03-23
09:39:10,62,2022-03-23
09:39:25,61,2022-03-23
09:39:40,61,2022-03-23
09:39:45,61,2022-03-23
09:39:50,63,2022-03-23
09:39:55,64,2022-03-23
09:40:00,63,2022-03-23
09:40:05,62,2022-03-23
09:40:10,61,2022-03-23
09:40:20,60,2022-03-23
09:40:25,59,2022-03-23
09:40:35,60,2022-03-23
09:40:40,61,2022-03-23
09:40:45,62,2022-03-23
09:40:50,63,2022-03-23
09:41:05,63,2022-03-23
09:41:15,64,2022-03-23
09:41:20,63,2022-03-23
09:41:30,64,2022-03-23
09:41:35,65,2022-03-23
09:41:40,63,2022-03-23
09:41:55,63,2022-03-23
09:42:10,62,2022-03-23
09:42:15,61,2022-03-23
09:42:30,62,2022-03-23
09:42:45,63,2022-03-23
09:42:55,67,2022-03-23
09:43:00,76,2022-03-23
09:43:05,77,2022-03-23
09:43:10,74,2022-03-23
09:43:15,65,2022-03-23
09:43:20,60,2022-03-23
09:43:25,59,2022-03-23
09:43:35,60,2022-03-23
09:43:40,61,2022-03-23
09:43:45,60,2022-03-23
09:43:50,59,2022-03-23
09:44:05,59,2022-03-23
09:44:10,60,2022-03-23
09:44:20,59,2022-03-23
09:44:35,59,2022-03-23
09:44:40,58,2022-03-23
09:44:50,60,2022-03-23
09:45:05,61,2022-03-23
09:45:10,63,2022-03-23
09:45:15,64,2022-03-23
09:45:30,64,2022-03-23
09:45:45,64,2022-03-23
09:45:50,63,2022-03-23
09:45:55,64,2022-03-23
09:46:00,65,2022-03-23
09:46:05,64,2022-03-23
09:46:15,65,2022-03-23
09:46:25,67,2022-03-23
09:46:30,72,2022-03-23
09:46:35,71,2022-03-23
09:46:40,65,2022-03-23
09:46:45,61,2022-03-23
09:46:50,60,2022-03-23
09:46:55,61,2022-03-23
09:47:05,68,2022-03-23
09:47:10,72,2022-03-23
09:47:15,69,2022-03-23
09:47:20,64,2022-03-23
09:47:25,62,2022-03-23
09:47:30,60,2022-03-23
09:47:45,60,2022-03-23
09:48:00,60,2022-03-23
09:48:05,61,2022-03-23
09:48:10,62,2022-03-23
09:48:20,63,2022-03-23
09:48:30,64,2022-03-23
09:48:35,65,2022-03-23
09:48:40,68,2022-03-23
09:48:45,66,2022-03-23
09:48:50,63,2022-03-23
09:48:55,62,2022-03-23
09:49:00,63,2022-03-23
09:49:05,64,2022-03-23
09:49:10,63,2022-03-23
09:49:15,62,2022-03-23
09:49:20,61,2022-03-23
09:49:25,61,2022-03-23
09:49:30,60,2022-03-23
09:49:40,59,2022-03-23
09:49:45,58,2022-03-23
09:50:00,58,2022-03-23
09:50:05,59,2022-03-23
09:50:10,62,2022-03-23
09:50:15,64,2022-03-23
09:50:20,65,2022-03-23
09:50:25,63,2022-03-23
09:50:40,61,2022-03-23
09:50:55,61,2022-03-23
09:51:10,61,2022-03-23
09:51:15,62,2022-03-23
09:51:20,63,2022-03-23
09:51:25,70,2022-03-23
09:51:30,71,2022-03-23
09:51:35,69,2022-03-23
09:51:40,68,2022-03-23
09:51:45,65,2022-03-23
09:51:50,62,2022-03-23
09:51:55,61,2022-03-23
09:52:10,61,2022-03-23
09:52:15,60,2022-03-23
09:52:20,59,2022-03-23
09:52:35,59,2022-03-23
09:52:45,60,2022-03-23
09:52:50,61,2022-03-23
09:53:05,61,2022-03-23
09:53:10,62,2022-03-23
09:53:15,63,2022-03-23
09:53:25,62,2022-03-23
09:53:40,60,2022-03-23
09:53:45,59,2022-03-23
09:54:00,60,2022-03-23
09:54:05,61,2022-03-23
09:54:20,63,2022-03-23
09:54:25,64,2022-03-23
09:54:40,63,2022-03-23
09:54:45,62,2022-03-23
09:55:00,61,2022-03-23
09:55:05,59,2022-03-23
09:55:20,59,2022-03-23
09:55:30,58,2022-03-23
09:55:40,59,2022-03-23
09:55:45,60,2022-03-23
09:55:55,60,2022-03-23
09:56:10,63,2022-03-23
09:56:15,65,2022-03-23
09:56:20,63,2022-03-23
09:56:25,60,2022-03-23
09:56:30,59,2022-03-23
09:56:35,58,2022-03-23
09:56:40,59,2022-03-23
09:56:45,59,2022-03-23
09:56:50,58,2022-03-23
09:57:00,59,2022-03-23
09:57:10,58,2022-03-23
09:57:25,58,2022-03-23
09:57:30,60,2022-03-23
09:57:35,59,2022-03-23
09:57:40,58,2022-03-23
09:57:55,58,2022-03-23
09:58:10,59,2022-03-23
09:58:20,58,2022-03-23
09:58:35,60,2022-03-23
09:58:40,63,2022-03-23
09:58:45,64,2022-03-23
09:58:50,63,2022-03-23
09:58:55,62,2022-03-23
09:59:05,61,2022-03-23
09:59:10,60,2022-03-23
09:59:15,59,2022-03-23
09:59:25,60,2022-03-23
09:59:40,61,2022-03-23
09:59:50,62,2022-03-23
09:59:55,63,2022-03-23
10:00:00,64,2022-03-23
10:00:15,64,2022-03-23
10:00:20,64,2022-03-23
10:00:25,67,2022-03-23
10:00:30,69,2022-03-23
10:00:45,68,2022-03-23
10:00:55,69,2022-03-23
10:01:10,68,2022-03-23
10:01:15,67,2022-03-23
10:01:25,66,2022-03-23
10:01:30,64,2022-03-23
10:01:45,63,2022-03-23
10:01:50,62,2022-03-23
10:02:05,62,2022-03-23
10:02:10,61,2022-03-23
10:02:15,62,2022-03-23
10:02:30,63,2022-03-23
10:02:35,64,2022-03-23
10:02:40,63,2022-03-23
10:02:45,64,2022-03-23
10:02:55,63,2022-03-23
10:03:10,62,2022-03-23
10:03:25,62,2022-03-23
10:03:30,61,2022-03-23
10:03:45,61,2022-03-23
10:03:50,60,2022-03-23
10:04:00,61,2022-03-23
10:04:15,60,2022-03-23
10:04:20,59,2022-03-23
10:04:35,60,2022-03-23
10:04:50,60,2022-03-23
10:04:55,60,2022-03-23
10:05:05,61,2022-03-23
10:05:20,74,2022-03-23
10:05:25,83,2022-03-23
10:05:30,84,2022-03-23
10:05:35,81,2022-03-23
10:05:40,78,2022-03-23
10:05:45,73,2022-03-23
10:05:55,72,2022-03-23
10:06:00,70,2022-03-23
10:06:05,69,2022-03-23
10:06:10,68,2022-03-23
10:06:20,67,2022-03-23
10:06:35,68,2022-03-23
10:06:50,70,2022-03-23
10:06:55,71,2022-03-23
10:07:00,72,2022-03-23
10:07:05,74,2022-03-23
10:07:15,77,2022-03-23
10:07:20,76,2022-03-23
10:07:25,72,2022-03-23
10:07:30,70,2022-03-23
10:07:35,68,2022-03-23
10:07:40,68,2022-03-23
10:07:45,71,2022-03-23
10:07:50,69,2022-03-23
10:07:55,68,2022-03-23
10:08:05,69,2022-03-23
10:08:15,70,2022-03-23
10:08:20,72,2022-03-23
10:08:25,73,2022-03-23
10:08:40,73,2022-03-23
10:08:45,72,2022-03-23
10:08:50,73,2022-03-23
10:09:00,74,2022-03-23
10:09:10,75,2022-03-23
10:09:25,74,2022-03-23
10:09:30,71,2022-03-23
10:09:35,71,2022-03-23
10:09:40,71,2022-03-23
10:09:45,72,2022-03-23
10:10:00,72,2022-03-23
10:10:05,71,2022-03-23
10:10:10,70,2022-03-23
10:10:25,70,2022-03-23
10:10:30,69,2022-03-23
10:10:35,68,2022-03-23
10:10:40,68,2022-03-23
10:10:45,67,2022-03-23
10:10:50,67,2022-03-23
10:11:00,68,2022-03-23
10:11:15,68,2022-03-23
10:11:20,69,2022-03-23
10:11:25,72,2022-03-23
10:11:30,73,2022-03-23
10:11:40,74,2022-03-23
10:11:55,74,2022-03-23
10:12:10,74,2022-03-23
10:12:15,75,2022-03-23
10:12:25,76,2022-03-23
10:12:30,77,2022-03-23
10:12:35,85,2022-03-23
10:12:50,85,2022-03-23
10:13:05,85,2022-03-23
10:13:15,83,2022-03-23
10:13:20,82,2022-03-23
10:13:25,83,2022-03-23
10:13:30,86,2022-03-23
10:13:35,89,2022-03-23
10:13:45,88,2022-03-23
10:13:50,87,2022-03-23
10:14:00,88,2022-03-23
10:14:05,87,2022-03-23
10:14:10,86,2022-03-23
10:14:15,84,2022-03-23
10:14:20,83,2022-03-23
10:14:25,82,2022-03-23
10:14:30,81,2022-03-23
10:14:35,82,2022-03-23
10:14:40,83,2022-03-23
10:14:50,85,2022-03-23
10:15:00,86,2022-03-23
10:15:05,88,2022-03-23
10:15:10,89,2022-03-23
10:15:15,90,2022-03-23
10:15:20,91,2022-03-23
10:15:25,90,2022-03-23
10:15:30,89,2022-03-23
10:15:35,90,2022-03-23
10:15:45,89,2022-03-23
10:15:50,90,2022-03-23
10:16:00,89,2022-03-23
10:16:05,90,2022-03-23
10:16:10,93,2022-03-23
10:16:25,93,2022-03-23
10:16:30,91,2022-03-23
10:16:35,88,2022-03-23
10:16:40,86,2022-03-23
10:16:45,84,2022-03-23
10:16:50,85,2022-03-23
10:16:55,87,2022-03-23
10:17:00,88,2022-03-23
10:17:05,90,2022-03-23
10:17:15,89,2022-03-23
10:17:20,90,2022-03-23
10:17:25,90,2022-03-23
10:17:30,88,2022-03-23
10:17:40,87,2022-03-23
10:17:45,87,2022-03-23
10:17:55,87,2022-03-23
10:18:05,87,2022-03-23
10:18:10,89,2022-03-23
10:18:15,90,2022-03-23
10:18:25,89,2022-03-23
10:18:30,88,2022-03-23
10:18:35,87,2022-03-23
10:18:40,88,2022-03-23
10:18:45,88,2022-03-23
10:18:50,87,2022-03-23
10:18:55,89,2022-03-23
10:19:00,87,2022-03-23
10:19:05,87,2022-03-23
10:19:20,88,2022-03-23
10:19:30,88,2022-03-23
10:19:35,89,2022-03-23
10:19:50,90,2022-03-23
10:19:55,91,2022-03-23
10:20:00,92,2022-03-23
10:20:05,91,2022-03-23
10:20:10,90,2022-03-23
10:20:20,92,2022-03-23
10:20:25,92,2022-03-23
10:20:30,91,2022-03-23
10:20:40,92,2022-03-23
10:20:45,91,2022-03-23
10:20:50,89,2022-03-23
10:20:55,88,2022-03-23
10:21:00,85,2022-03-23
10:21:05,83,2022-03-23
10:21:10,84,2022-03-23
10:21:15,86,2022-03-23
10:21:25,89,2022-03-23
10:21:30,90,2022-03-23
10:21:35,93,2022-03-23
10:21:40,94,2022-03-23
10:21:45,91,2022-03-23
10:21:50,90,2022-03-23
10:21:55,88,2022-03-23
10:22:00,87,2022-03-23
10:22:10,86,2022-03-23
10:22:15,87,2022-03-23
10:22:20,87,2022-03-23
10:22:25,89,2022-03-23
10:22:40,89,2022-03-23
10:22:45,84,2022-03-23
10:22:50,80,2022-03-23
10:22:55,79,2022-03-23
10:23:00,80,2022-03-23
10:23:05,83,2022-03-23
10:23:10,87,2022-03-23
10:23:15,86,2022-03-23
10:23:20,89,2022-03-23
10:23:30,90,2022-03-23
10:23:35,91,2022-03-23
10:23:45,90,2022-03-23
10:24:00,90,2022-03-23
10:24:05,91,2022-03-23
10:24:10,90,2022-03-23
10:24:15,91,2022-03-23
10:24:25,95,2022-03-23
10:24:35,96,2022-03-23
10:24:40,97,2022-03-23
10:24:45,102,2022-03-23
10:24:50,104,2022-03-23
10:24:55,102,2022-03-23
10:25:00,101,2022-03-23
10:25:05,102,2022-03-23
10:25:10,105,2022-03-23
10:25:15,107,2022-03-23
10:25:20,104,2022-03-23
