time,value,date
14:45:58,95,2022-03-23
14:46:03,97,2022-03-23
14:46:08,98,2022-03-23
14:46:23,98,2022-03-23
14:46:33,99,2022-03-23
14:46:48,99,2022-03-23
14:46:53,102,2022-03-23
14:46:58,103,2022-03-23
14:47:08,100,2022-03-23
14:47:13,101,2022-03-23
14:47:28,101,2022-03-23
14:47:33,101,2022-03-23
14:47:38,102,2022-03-23
14:47:53,103,2022-03-23
14:48:03,104,2022-03-23
14:48:20,105,2022-03-23
14:48:30,104,2022-03-23
14:48:35,103,2022-03-23
14:48:40,102,2022-03-23
14:48:45,103,2022-03-23
14:48:50,92,2022-03-23
14:48:55,90,2022-03-23
14:49:00,88,2022-03-23
14:49:05,86,2022-03-23
14:49:10,87,2022-03-23
14:49:15,86,2022-03-23
14:49:20,87,2022-03-23
14:49:25,88,2022-03-23
14:49:30,84,2022-03-23
14:49:35,81,2022-03-23
14:49:40,83,2022-03-23
14:49:45,85,2022-03-23
14:49:50,85,2022-03-23
14:49:55,82,2022-03-23
14:50:00,78,2022-03-23
14:50:05,79,2022-03-23
14:50:10,83,2022-03-23
14:50:20,85,2022-03-23
14:50:25,87,2022-03-23
14:50:30,89,2022-03-23
14:50:35,91,2022-03-23
14:50:40,90,2022-03-23
14:50:45,89,2022-03-23
14:50:50,87,2022-03-23
14:50:55,88,2022-03-23
14:51:10,88,2022-03-23
14:51:15,90,2022-03-23
14:51:20,92,2022-03-23
14:51:25,93,2022-03-23
14:51:30,94,2022-03-23
14:51:35,97,2022-03-23
14:51:50,97,2022-03-23
14:52:00,96,2022-03-23
14:52:10,95,2022-03-23
14:52:15,94,2022-03-23
14:52:25,95,2022-03-23
14:52:40,91,2022-03-23
14:52:45,90,2022-03-23
14:52:50,88,2022-03-23
14:52:55,87,2022-03-23
14:53:00,86,2022-03-23
14:53:05,85,2022-03-23
14:53:10,86,2022-03-23
14:53:15,85,2022-03-23
14:53:20,86,2022-03-23
14:53:25,87,2022-03-23
14:53:30,88,2022-03-23
14:53:35,88,2022-03-23
14:53:40,88,2022-03-23
14:53:50,90,2022-03-23
14:54:00,91,2022-03-23
14:54:05,92,2022-03-23
14:54:10,90,2022-03-23
14:54:15,89,2022-03-23
14:54:20,87,2022-03-23
14:54:25,90,2022-03-23
14:54:30,94,2022-03-23
14:54:35,93,2022-03-23
14:54:40,87,2022-03-23
14:54:45,89,2022-03-23
14:54:50,93,2022-03-23
14:54:55,92,2022-03-23
14:55:00,91,2022-03-23
14:55:05,93,2022-03-23
14:55:10,94,2022-03-23
14:55:15,95,2022-03-23
14:55:20,96,2022-03-23
14:55:25,99,2022-03-23
14:55:30,96,2022-03-23
14:55:35,94,2022-03-23
14:55:40,93,2022-03-23
14:55:45,91,2022-03-23
14:55:55,92,2022-03-23
14:56:00,91,2022-03-23
14:56:05,94,2022-03-23
14:56:10,93,2022-03-23
14:56:15,91,2022-03-23
14:56:20,89,2022-03-23
14:56:30,88,2022-03-23
14:56:35,90,2022-03-23
14:56:40,93,2022-03-23
14:56:50,94,2022-03-23
14:56:55,95,2022-03-23
14:57:00,96,2022-03-23
14:57:05,97,2022-03-23
14:57:10,101,2022-03-23
14:57:20,104,2022-03-23
14:57:30,103,2022-03-23
14:57:35,101,2022-03-23
14:57:40,96,2022-03-23
14:57:45,95,2022-03-23
14:57:50,91,2022-03-23
14:57:55,93,2022-03-23
14:58:00,90,2022-03-23
14:58:10,88,2022-03-23
14:58:15,87,2022-03-23
14:58:25,87,2022-03-23
14:58:30,86,2022-03-23
14:58:35,83,2022-03-23
14:58:40,84,2022-03-23
14:58:45,84,2022-03-23
14:58:50,85,2022-03-23
14:58:55,86,2022-03-23
14:59:00,86,2022-03-23
14:59:05,83,2022-03-23
14:59:10,83,2022-03-23
14:59:15,85,2022-03-23
14:59:20,86,2022-03-23
14:59:30,85,2022-03-23
14:59:45,88,2022-03-23
14:59:50,88,2022-03-23
15:00:05,88,2022-03-23
15:00:10,87,2022-03-23
15:00:25,87,2022-03-23
15:00:30,86,2022-03-23
15:00:35,85,2022-03-23
15:00:40,84,2022-03-23
15:00:45,84,2022-03-23
15:00:50,83,2022-03-23
15:01:05,83,2022-03-23
15:01:10,84,2022-03-23
15:01:15,83,2022-03-23
15:01:20,84,2022-03-23
15:01:25,84,2022-03-23
15:01:30,84,2022-03-23
15:01:45,84,2022-03-23
15:01:50,82,2022-03-23
15:01:55,81,2022-03-23
15:02:00,81,2022-03-23
15:02:05,84,2022-03-23
15:02:10,86,2022-03-23
15:02:15,85,2022-03-23
15:02:25,84,2022-03-23
15:02:30,85,2022-03-23
15:02:35,88,2022-03-23
15:02:40,90,2022-03-23
15:02:45,88,2022-03-23
15:02:50,85,2022-03-23
15:02:55,86,2022-03-23
15:03:00,87,2022-03-23
15:03:05,88,2022-03-23
15:03:10,85,2022-03-23
15:03:15,85,2022-03-23
15:03:20,86,2022-03-23
15:03:25,85,2022-03-23
15:03:30,84,2022-03-23
15:03:45,85,2022-03-23
15:03:50,86,2022-03-23
15:04:00,87,2022-03-23
15:04:05,88,2022-03-23
15:04:10,88,2022-03-23
15:04:25,87,2022-03-23
15:04:30,86,2022-03-23
15:04:45,87,2022-03-23
15:04:50,88,2022-03-23
15:04:55,90,2022-03-23
15:05:00,90,2022-03-23
15:05:05,88,2022-03-23
15:05:10,87,2022-03-23
15:05:15,88,2022-03-23
15:05:30,87,2022-03-23
15:05:40,88,2022-03-23
15:05:45,87,2022-03-23
15:05:50,88,2022-03-23
15:05:55,92,2022-03-23
15:06:00,90,2022-03-23
15:06:10,89,2022-03-23
15:06:15,89,2022-03-23
15:06:20,90,2022-03-23
15:06:25,89,2022-03-23
15:06:35,88,2022-03-23
15:06:40,86,2022-03-23
15:06:50,88,2022-03-23
15:06:55,90,2022-03-23
15:07:10,88,2022-03-23
15:07:15,86,2022-03-23
15:07:20,85,2022-03-23
15:07:25,84,2022-03-23
15:07:35,85,2022-03-23
15:07:45,86,2022-03-23
15:07:50,87,2022-03-23
15:07:55,89,2022-03-23
15:08:00,91,2022-03-23
15:08:05,91,2022-03-23
15:08:15,92,2022-03-23
15:08:20,95,2022-03-23
15:08:25,96,2022-03-23
15:08:35,94,2022-03-23
15:08:40,92,2022-03-23
15:08:45,91,2022-03-23
15:08:50,92,2022-03-23
15:08:55,93,2022-03-23
15:09:00,92,2022-03-23
15:09:05,96,2022-03-23
15:09:10,95,2022-03-23
15:09:15,96,2022-03-23
15:09:30,96,2022-03-23
15:09:35,97,2022-03-23
15:09:40,98,2022-03-23
15:09:45,100,2022-03-23
15:09:55,98,2022-03-23
15:10:00,97,2022-03-23
15:10:05,94,2022-03-23
15:10:10,95,2022-03-23
15:10:15,98,2022-03-23
15:10:20,100,2022-03-23
15:10:30,99,2022-03-23
15:10:35,97,2022-03-23
15:10:40,98,2022-03-23
15:10:55,98,2022-03-23
15:11:00,96,2022-03-23
15:11:05,97,2022-03-23
15:11:15,98,2022-03-23
15:11:25,100,2022-03-23
15:11:30,99,2022-03-23
15:11:35,100,2022-03-23
15:11:40,101,2022-03-23
15:11:45,98,2022-03-23
15:11:50,99,2022-03-23
15:11:55,97,2022-03-23
15:12:05,94,2022-03-23
15:12:20,94,2022-03-23
15:12:35,93,2022-03-23
15:12:40,94,2022-03-23
15:12:45,92,2022-03-23
15:12:50,93,2022-03-23
15:13:05,93,2022-03-23
15:13:10,94,2022-03-23
15:13:15,93,2022-03-23
15:13:20,95,2022-03-23
15:13:25,91,2022-03-23
15:13:35,93,2022-03-23
15:13:40,91,2022-03-23
15:13:45,89,2022-03-23
15:13:50,91,2022-03-23
15:14:00,95,2022-03-23
15:14:05,96,2022-03-23
15:14:10,97,2022-03-23
15:14:15,96,2022-03-23
15:14:20,97,2022-03-23
15:14:25,96,2022-03-23
15:14:40,95,2022-03-23
15:14:45,97,2022-03-23
15:14:50,98,2022-03-23
15:14:55,97,2022-03-23
15:15:00,96,2022-03-23
15:15:05,97,2022-03-23
15:15:15,96,2022-03-23
15:15:20,97,2022-03-23
15:15:30,96,2022-03-23
15:15:35,91,2022-03-23
15:15:45,89,2022-03-23
15:15:50,91,2022-03-23
15:15:55,93,2022-03-23
15:16:00,94,2022-03-23
15:16:05,97,2022-03-23
15:16:10,96,2022-03-23
15:16:15,97,2022-03-23
15:16:25,96,2022-03-23
15:16:30,95,2022-03-23
15:16:40,94,2022-03-23
15:16:45,95,2022-03-23
15:16:55,92,2022-03-23
15:17:05,93,2022-03-23
15:17:10,93,2022-03-23
15:17:15,95,2022-03-23
15:17:20,93,2022-03-23
15:17:25,92,2022-03-23
15:17:30,90,2022-03-23
15:17:40,89,2022-03-23
15:17:55,87,2022-03-23
15:18:10,90,2022-03-23
15:18:15,91,2022-03-23
15:18:20,92,2022-03-23
15:18:25,90,2022-03-23
15:18:30,89,2022-03-23
15:18:35,87,2022-03-23
15:18:40,88,2022-03-23
15:18:50,87,2022-03-23
15:18:55,89,2022-03-23
15:19:00,92,2022-03-23
15:19:05,90,2022-03-23
15:19:10,85,2022-03-23
15:19:15,83,2022-03-23
15:19:25,82,2022-03-23
15:19:35,83,2022-03-23
15:19:45,80,2022-03-23
15:19:50,82,2022-03-23
15:19:55,81,2022-03-23
15:20:05,82,2022-03-23
15:20:10,83,2022-03-23
15:20:15,87,2022-03-23
15:20:20,90,2022-03-23
15:20:25,93,2022-03-23
15:20:30,94,2022-03-23
15:20:35,90,2022-03-23
15:20:40,91,2022-03-23
15:20:45,92,2022-03-23
15:20:50,90,2022-03-23
15:20:55,87,2022-03-23
15:21:00,85,2022-03-23
15:21:05,84,2022-03-23
15:21:10,86,2022-03-23
15:21:15,89,2022-03-23
15:21:25,90,2022-03-23
15:21:30,91,2022-03-23
15:21:35,90,2022-03-23
15:21:40,89,2022-03-23
15:21:50,88,2022-03-23
15:21:55,89,2022-03-23
15:22:00,88,2022-03-23
15:22:05,89,2022-03-23
15:22:10,87,2022-03-23
15:22:15,86,2022-03-23
15:22:20,85,2022-03-23
15:22:25,84,2022-03-23
15:22:30,83,2022-03-23
15:22:40,85,2022-03-23
15:22:45,87,2022-03-23
15:23:00,86,2022-03-23
15:23:05,85,2022-03-23
15:23:10,86,2022-03-23
15:23:15,85,2022-03-23
15:23:25,84,2022-03-23
15:23:30,85,2022-03-23
15:23:35,91,2022-03-23
15:23:40,92,2022-03-23
15:23:50,93,2022-03-23
15:23:55,95,2022-03-23
15:24:05,94,2022-03-23
15:24:10,98,2022-03-23
15:24:15,95,2022-03-23
15:24:20,96,2022-03-23
15:24:35,95,2022-03-23
15:24:45,94,2022-03-23
15:24:55,93,2022-03-23
15:25:00,95,2022-03-23
15:25:05,96,2022-03-23
15:25:10,97,2022-03-23
15:25:15,99,2022-03-23
15:25:20,100,2022-03-23
15:25:25,99,2022-03-23
15:25:30,98,2022-03-23
15:25:40,100,2022-03-23
15:25:50,101,2022-03-23
15:25:55,96,2022-03-23
15:26:00,99,2022-03-23
15:26:05,95,2022-03-23
15:26:15,89,2022-03-23
15:26:20,88,2022-03-23
15:26:25,86,2022-03-23
15:26:30,87,2022-03-23
15:26:35,89,2022-03-23
15:26:40,93,2022-03-23
15:26:45,92,2022-03-23
15:26:50,90,2022-03-23
15:26:55,89,2022-03-23
15:27:10,88,2022-03-23
15:27:15,88,2022-03-23
15:27:25,90,2022-03-23
15:27:30,90,2022-03-23
15:27:35,91,2022-03-23
15:27:40,90,2022-03-23
15:27:45,88,2022-03-23
15:27:55,92,2022-03-23
15:28:00,96,2022-03-23
15:28:05,95,2022-03-23
15:28:10,92,2022-03-23
15:28:15,91,2022-03-23
15:28:20,88,2022-03-23
15:28:25,87,2022-03-23
15:28:30,88,2022-03-23
15:28:35,88,2022-03-23
15:28:40,90,2022-03-23
15:28:50,91,2022-03-23
15:29:00,92,2022-03-23
15:29:05,93,2022-03-23
15:29:10,93,2022-03-23
15:29:20,94,2022-03-23
15:29:30,97,2022-03-23
15:29:35,98,2022-03-23
15:29:40,97,2022-03-23
15:29:45,98,2022-03-23
15:29:50,99,2022-03-23
15:30:00,98,2022-03-23
15:30:05,97,2022-03-23
15:30:15,95,2022-03-23
15:30:25,97,2022-03-23
15:30:30,100,2022-03-23
15:30:35,99,2022-03-23
15:30:40,100,2022-03-23
15:30:45,103,2022-03-23
15:30:50,101,2022-03-23
15:30:55,107,2022-03-23
15:31:00,99,2022-03-23
15:31:05,100,2022-03-23
15:31:15,102,2022-03-23
15:31:25,103,2022-03-23
15:31:30,105,2022-03-23
15:31:35,106,2022-03-23
15:31:40,103,2022-03-23
15:31:50,101,2022-03-23
15:31:55,100,2022-03-23
15:32:00,99,2022-03-23
15:32:05,98,2022-03-23
15:32:10,96,2022-03-23
15:32:15,90,2022-03-23
15:32:20,91,2022-03-23
15:32:25,94,2022-03-23
15:32:30,96,2022-03-23
15:32:35,95,2022-03-23
15:32:40,92,2022-03-23
15:32:45,90,2022-03-23
15:32:50,92,2022-03-23
15:32:55,90,2022-03-23
15:33:00,91,2022-03-23
15:33:05,89,2022-03-23
15:33:15,88,2022-03-23
15:33:20,91,2022-03-23
15:33:25,88,2022-03-23
15:33:35,85,2022-03-23
15:33:40,86,2022-03-23
15:33:45,84,2022-03-23
15:33:50,81,2022-03-23
15:33:55,83,2022-03-23
15:34:00,87,2022-03-23
15:34:05,85,2022-03-23
15:34:10,79,2022-03-23
15:34:15,90,2022-03-23
15:34:20,89,2022-03-23
15:34:25,90,2022-03-23
15:34:30,88,2022-03-23
15:34:35,87,2022-03-23
15:34:40,88,2022-03-23
15:34:45,89,2022-03-23
15:34:50,87,2022-03-23
15:34:55,86,2022-03-23
15:35:00,85,2022-03-23
15:35:05,84,2022-03-23
15:35:10,85,2022-03-23
15:35:15,86,2022-03-23
15:35:20,85,2022-03-23
15:35:25,87,2022-03-23
15:35:30,88,2022-03-23
15:35:35,87,2022-03-23
15:35:40,86,2022-03-23
15:35:45,85,2022-03-23
15:36:00,91,2022-03-23
15:36:05,94,2022-03-23
15:36:10,93,2022-03-23
15:36:15,95,2022-03-23
15:36:20,91,2022-03-23
15:36:25,92,2022-03-23
15:36:40,89,2022-03-23
15:36:45,85,2022-03-23
15:36:50,85,2022-03-23
15:36:55,84,2022-03-23
15:37:00,86,2022-03-23
15:37:05,90,2022-03-23
15:37:10,96,2022-03-23
15:37:15,98,2022-03-23
15:37:20,94,2022-03-23
15:37:25,93,2022-03-23
15:37:30,89,2022-03-23
15:37:35,88,2022-03-23
15:37:40,89,2022-03-23
15:37:50,92,2022-03-23
15:37:55,94,2022-03-23
15:38:00,95,2022-03-23
15:38:05,96,2022-03-23
15:38:15,95,2022-03-23
15:38:20,92,2022-03-23
15:38:25,91,2022-03-23
15:38:30,89,2022-03-23
15:38:40,88,2022-03-23
15:38:45,89,2022-03-23
15:38:50,88,2022-03-23
15:38:55,86,2022-03-23
15:39:00,87,2022-03-23
15:39:05,89,2022-03-23
15:39:10,91,2022-03-23
15:39:15,92,2022-03-23
15:39:20,91,2022-03-23
15:39:25,89,2022-03-23
15:39:35,91,2022-03-23
15:39:40,89,2022-03-23
15:39:45,88,2022-03-23
15:39:56,87,2022-03-23
15:40:01,89,2022-03-23
15:40:06,87,2022-03-23
15:40:11,88,2022-03-23
15:40:16,89,2022-03-23
15:40:21,88,2022-03-23
15:40:31,89,2022-03-23
15:40:36,90,2022-03-23
15:40:41,91,2022-03-23
15:40:56,92,2022-03-23
15:41:06,94,2022-03-23
15:41:11,93,2022-03-23
15:41:16,95,2022-03-23
15:41:21,93,2022-03-23
15:41:31,94,2022-03-23
15:41:36,95,2022-03-23
15:41:41,96,2022-03-23
15:41:46,94,2022-03-23
15:41:51,96,2022-03-23
15:41:56,94,2022-03-23
15:42:01,96,2022-03-23
15:42:06,95,2022-03-23
15:42:16,91,2022-03-23
15:42:21,89,2022-03-23
15:42:26,92,2022-03-23
15:42:31,91,2022-03-23
15:42:36,91,2022-03-23
15:42:41,89,2022-03-23
15:42:56,89,2022-03-23
15:43:01,86,2022-03-23
15:43:06,84,2022-03-23
15:43:11,85,2022-03-23
15:43:16,86,2022-03-23
15:43:21,85,2022-03-23
15:43:26,87,2022-03-23
15:43:36,90,2022-03-23
15:43:41,93,2022-03-23
15:43:46,95,2022-03-23
15:43:56,90,2022-03-23
15:44:01,88,2022-03-23
15:44:06,86,2022-03-23
15:44:11,87,2022-03-23
15:44:16,89,2022-03-23
15:44:21,91,2022-03-23
15:44:26,94,2022-03-23
15:44:31,95,2022-03-23
15:44:36,93,2022-03-23
15:44:41,90,2022-03-23
15:44:46,92,2022-03-23
15:44:56,92,2022-03-23
15:45:01,91,2022-03-23
15:45:11,92,2022-03-23
15:45:16,91,2022-03-23
15:45:21,90,2022-03-23
15:45:26,90,2022-03-23
15:45:36,91,2022-03-23
15:45:46,92,2022-03-23
15:45:51,95,2022-03-23
15:45:56,94,2022-03-23
15:46:01,98,2022-03-23
15:46:16,97,2022-03-23
15:46:21,100,2022-03-23
15:46:36,99,2022-03-23
15:46:46,97,2022-03-23
15:46:56,100,2022-03-23
15:47:01,104,2022-03-23
15:47:06,102,2022-03-23
15:47:11,100,2022-03-23
15:47:16,99,2022-03-23
15:47:26,101,2022-03-23
15:47:31,98,2022-03-23
15:47:46,101,2022-03-23
15:47:51,99,2022-03-23
15:48:01,101,2022-03-23
15:48:06,102,2022-03-23
15:48:16,104,2022-03-23
15:48:26,101,2022-03-23
15:48:31,96,2022-03-23
15:48:36,94,2022-03-23
15:48:41,97,2022-03-23
15:48:46,99,2022-03-23
15:48:51,99,2022-03-23
15:48:56,101,2022-03-23
15:49:01,104,2022-03-23
15:49:06,105,2022-03-23
15:49:11,103,2022-03-23
15:49:16,102,2022-03-23
15:49:21,106,2022-03-23
15:49:26,103,2022-03-23
15:49:31,106,2022-03-23
15:49:36,102,2022-03-23
15:49:41,103,2022-03-23
15:49:46,97,2022-03-23
15:49:51,100,2022-03-23
15:49:56,101,2022-03-23
15:50:01,100,2022-03-23
15:50:06,97,2022-03-23
15:50:11,99,2022-03-23
15:50:16,100,2022-03-23
15:50:26,99,2022-03-23
15:50:31,96,2022-03-23
15:50:36,94,2022-03-23
15:50:41,96,2022-03-23
15:50:51,97,2022-03-23
15:50:56,95,2022-03-23
15:51:01,97,2022-03-23
15:51:06,96,2022-03-23
15:51:16,95,2022-03-23
15:51:21,95,2022-03-23
15:51:31,98,2022-03-23
15:51:36,97,2022-03-23
15:51:41,98,2022-03-23
15:51:46,100,2022-03-23
15:51:56,103,2022-03-23
15:52:01,105,2022-03-23
15:52:06,103,2022-03-23
15:52:11,100,2022-03-23
15:52:16,97,2022-03-23
15:52:21,98,2022-03-23
15:52:31,96,2022-03-23
15:52:36,95,2022-03-23
15:52:41,94,2022-03-23
15:52:46,99,2022-03-23
15:52:56,94,2022-03-23
15:53:01,89,2022-03-23
15:53:06,88,2022-03-23
15:53:11,87,2022-03-23
15:53:21,86,2022-03-23
15:53:31,87,2022-03-23
15:53:36,89,2022-03-23
15:53:41,88,2022-03-23
15:53:46,86,2022-03-23
15:53:51,86,2022-03-23
15:53:56,86,2022-03-23
15:54:01,85,2022-03-23
15:54:06,84,2022-03-23
15:54:11,83,2022-03-23
15:54:21,84,2022-03-23
15:54:26,84,2022-03-23
15:54:36,85,2022-03-23
15:54:41,85,2022-03-23
15:54:46,84,2022-03-23
15:54:51,81,2022-03-23
15:54:56,79,2022-03-23
15:55:01,82,2022-03-23
15:55:06,84,2022-03-23
15:55:11,81,2022-03-23
15:55:16,80,2022-03-23
15:55:21,81,2022-03-23
15:55:26,81,2022-03-23
15:55:41,81,2022-03-23
15:55:51,83,2022-03-23
15:55:56,85,2022-03-23
15:56:06,83,2022-03-23
15:56:21,83,2022-03-23
15:56:31,82,2022-03-23
15:56:36,81,2022-03-23
15:56:41,80,2022-03-23
15:56:46,79,2022-03-23
15:56:51,78,2022-03-23
15:56:56,77,2022-03-23
15:57:06,78,2022-03-23
15:57:11,79,2022-03-23
15:57:26,79,2022-03-23
15:57:31,80,2022-03-23
15:57:41,80,2022-03-23
15:57:46,81,2022-03-23
15:57:56,82,2022-03-23
15:58:01,82,2022-03-23
15:58:06,81,2022-03-23
15:58:21,80,2022-03-23
15:58:36,80,2022-03-23
15:58:41,79,2022-03-23
15:58:56,79,2022-03-23
15:59:01,82,2022-03-23
15:59:06,80,2022-03-23
15:59:11,82,2022-03-23
15:59:16,83,2022-03-23
15:59:26,84,2022-03-23
15:59:36,83,2022-03-23
15:59:41,86,2022-03-23
15:59:46,84,2022-03-23
15:59:51,83,2022-03-23
16:00:01,82,2022-03-23
16:00:16,82,2022-03-23
16:00:31,81,2022-03-23
16:00:36,82,2022-03-23
16:00:46,84,2022-03-23
16:00:51,84,2022-03-23
16:00:56,83,2022-03-23
16:01:01,84,2022-03-23
16:01:06,81,2022-03-23
16:01:11,84,2022-03-23
16:01:16,81,2022-03-23
16:01:21,87,2022-03-23
16:01:26,88,2022-03-23
16:01:31,89,2022-03-23
16:01:46,87,2022-03-23
16:01:51,90,2022-03-23
16:02:01,92,2022-03-23
16:02:06,90,2022-03-23
16:02:11,89,2022-03-23
16:02:16,90,2022-03-23
16:02:21,89,2022-03-23
16:02:26,87,2022-03-23
16:02:36,92,2022-03-23
16:02:41,93,2022-03-23
16:02:51,95,2022-03-23
16:02:56,98,2022-03-23
16:03:01,101,2022-03-23
16:03:06,99,2022-03-23
16:03:11,100,2022-03-23
16:03:16,98,2022-03-23
16:03:26,99,2022-03-23
16:03:41,96,2022-03-23
16:03:46,97,2022-03-23
16:03:51,93,2022-03-23
16:03:56,92,2022-03-23
16:04:01,94,2022-03-23
16:04:06,95,2022-03-23
16:04:11,91,2022-03-23
16:04:16,89,2022-03-23
16:04:21,88,2022-03-23
16:04:31,87,2022-03-23
16:04:41,86,2022-03-23
16:04:45,87,2022-03-23
16:04:51,87,2022-03-23
16:05:06,87,2022-03-23
16:05:16,88,2022-03-23
16:05:21,89,2022-03-23
16:05:26,90,2022-03-23
16:05:36,92,2022-03-23
16:05:41,93,2022-03-23
16:05:46,95,2022-03-23
16:05:51,97,2022-03-23
16:05:56,95,2022-03-23
16:06:01,94,2022-03-23
16:06:06,93,2022-03-23
16:06:11,90,2022-03-23
16:06:16,90,2022-03-23
16:06:26,91,2022-03-23
16:06:31,92,2022-03-23
16:06:41,91,2022-03-23
16:06:46,94,2022-03-23
16:06:51,96,2022-03-23
16:06:56,97,2022-03-23
16:07:11,97,2022-03-23
16:07:16,96,2022-03-23
16:07:31,97,2022-03-23
16:07:41,98,2022-03-23
16:07:51,100,2022-03-23
16:08:01,99,2022-03-23
16:08:06,98,2022-03-23
16:08:11,99,2022-03-23
16:08:16,97,2022-03-23
16:08:21,95,2022-03-23
16:08:31,96,2022-03-23
16:08:41,97,2022-03-23
16:08:46,95,2022-03-23
16:08:51,94,2022-03-23
16:08:56,93,2022-03-23
16:09:01,94,2022-03-23
16:09:11,93,2022-03-23
16:09:16,92,2022-03-23
16:09:21,91,2022-03-23
16:09:26,90,2022-03-23
16:09:31,91,2022-03-23
16:09:36,90,2022-03-23
16:09:41,91,2022-03-23
16:09:46,87,2022-03-23
16:09:51,87,2022-03-23
16:09:56,85,2022-03-23
16:10:01,83,2022-03-23
16:10:06,82,2022-03-23
16:10:11,81,2022-03-23
16:10:16,80,2022-03-23
16:10:31,80,2022-03-23
16:10:36,81,2022-03-23
16:10:41,81,2022-03-23
16:10:51,83,2022-03-23
16:10:56,84,2022-03-23
16:11:01,85,2022-03-23
16:11:06,87,2022-03-23
16:11:11,85,2022-03-23
16:11:16,86,2022-03-23
16:11:21,85,2022-03-23
16:11:26,84,2022-03-23
16:11:31,82,2022-03-23
16:11:36,83,2022-03-23
16:11:41,84,2022-03-23
16:11:46,83,2022-03-23
16:11:51,81,2022-03-23
16:11:56,80,2022-03-23
16:12:01,81,2022-03-23
16:12:06,82,2022-03-23
16:12:11,83,2022-03-23
16:12:16,84,2022-03-23
16:12:21,83,2022-03-23
16:12:26,82,2022-03-23
16:12:36,83,2022-03-23
16:12:41,82,2022-03-23
16:12:46,83,2022-03-23
16:12:51,84,2022-03-23
16:12:56,84,2022-03-23
16:13:01,85,2022-03-23
16:13:11,88,2022-03-23
16:13:16,94,2022-03-23
16:13:21,90,2022-03-23
16:13:26,89,2022-03-23
16:13:31,88,2022-03-23
16:13:36,87,2022-03-23
16:13:41,87,2022-03-23
16:13:51,88,2022-03-23
16:14:01,87,2022-03-23
16:14:06,89,2022-03-23
16:14:11,89,2022-03-23
16:14:16,88,2022-03-23
16:14:21,84,2022-03-23
16:14:26,82,2022-03-23
16:14:31,83,2022-03-23
16:14:36,84,2022-03-23
16:14:41,85,2022-03-23
16:14:46,84,2022-03-23
16:14:51,83,2022-03-23
16:15:01,85,2022-03-23
16:15:06,86,2022-03-23
16:15:11,83,2022-03-23
16:15:16,82,2022-03-23
16:15:21,83,2022-03-23
16:15:26,84,2022-03-23
16:15:31,86,2022-03-23
16:15:36,88,2022-03-23
16:15:41,89,2022-03-23
16:15:51,87,2022-03-23
16:15:56,86,2022-03-23
16:16:06,89,2022-03-23
16:16:11,87,2022-03-23
16:16:16,88,2022-03-23
16:16:21,87,2022-03-23
16:16:26,86,2022-03-23
16:16:41,87,2022-03-23
16:16:46,89,2022-03-23
16:16:51,93,2022-03-23
16:16:56,94,2022-03-23
16:17:01,92,2022-03-23
16:17:06,94,2022-03-23
16:17:11,91,2022-03-23
16:17:16,94,2022-03-23
16:17:21,92,2022-03-23
16:17:26,94,2022-03-23
16:17:31,93,2022-03-23
16:17:36,91,2022-03-23
16:17:46,89,2022-03-23
16:17:51,88,2022-03-23
16:17:56,86,2022-03-23
16:18:01,85,2022-03-23
16:18:06,82,2022-03-23
16:18:11,80,2022-03-23
16:18:16,81,2022-03-23
16:18:21,80,2022-03-23
16:18:36,82,2022-03-23
16:18:41,85,2022-03-23
16:18:46,87,2022-03-23
16:18:51,85,2022-03-23
16:19:01,77,2022-03-23
16:19:11,78,2022-03-23
16:19:16,80,2022-03-23
16:19:21,84,2022-03-23
16:19:26,90,2022-03-23
16:19:31,92,2022-03-23
16:19:41,93,2022-03-23
16:19:46,92,2022-03-23
16:19:51,90,2022-03-23
16:19:56,88,2022-03-23
16:20:01,87,2022-03-23
16:20:06,88,2022-03-23
16:20:11,89,2022-03-23
16:20:16,88,2022-03-23
16:20:21,87,2022-03-23
16:20:36,89,2022-03-23
16:20:46,90,2022-03-23
16:20:56,94,2022-03-23
16:21:11,94,2022-03-23
16:21:16,95,2022-03-23
16:21:21,94,2022-03-23
16:21:26,95,2022-03-23
16:21:36,99,2022-03-23
16:21:41,103,2022-03-23
16:21:46,103,2022-03-23
16:21:51,101,2022-03-23
16:21:56,98,2022-03-23
16:22:01,104,2022-03-23
16:22:06,106,2022-03-23
16:22:11,104,2022-03-23
16:22:21,102,2022-03-23
16:22:26,100,2022-03-23
16:22:31,110,2022-03-23
16:22:36,105,2022-03-23
16:22:41,112,2022-03-23
16:22:46,113,2022-03-23
16:22:51,116,2022-03-23
16:22:57,107,2022-03-23
16:23:02,110,2022-03-23
16:23:07,105,2022-03-23
16:23:12,104,2022-03-23
16:23:17,102,2022-03-23
16:23:22,99,2022-03-23
16:23:27,96,2022-03-23
16:23:32,95,2022-03-23
16:23:37,92,2022-03-23
16:23:47,91,2022-03-23
16:23:52,90,2022-03-23
16:23:57,89,2022-03-23
16:24:02,95,2022-03-23
16:24:07,93,2022-03-23
16:24:12,89,2022-03-23
16:24:17,88,2022-03-23
16:24:22,90,2022-03-23
16:24:27,93,2022-03-23
16:24:32,92,2022-03-23
16:24:37,90,2022-03-23
16:24:42,87,2022-03-23
16:24:47,88,2022-03-23
16:24:57,89,2022-03-23
16:25:02,86,2022-03-23
